Round,AI Rank,State,Institute,Course,Quota,Category
2,1579,Rajasthan,"AIIMS, Jodhpur",ENT,AIIMS-All India,OBC
2,1590,Pondicherry,"JIPMER, Puducherry",PATHOLOGY,JIPMER-All India,UR
2,1595,Uttarakhand,"AIIMS, Rishikesh",OPHTHALMOLOGY,AIIMS-All India,OBC
2,1606,Delhi,"AIIMS, Delhi",PHARMACOLOGY,AIIMS-All India,UR
2,1614,Uttarakhand,"AIIMS, Rishikesh",PLASTIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
2,1616,Delhi,"AIIMS, Delhi",PHARMACOLOGY,AIIMS-All India,UR
2,1620,Telangana,"AIIMS, Bibinagar",PSYCHIATRY,AIIMS-All India,OBC
2,1628,West Bengal,"AIIMS, Kalyani",ORTHOPAEDICS,AIIMS-All India,OBC
2,1631,Uttarakhand,"AIIMS, Rishikesh",PATHOLOGY,AIIMS-All India,UR
2,1644,Uttarakhand,"AIIMS, Rishikesh",ENT,AIIMS-All India,OBC
2,1670,Jharkhand,"AIIMS, Deoghar",ORTHOPAEDICS,AIIMS-All India,OBC
2,1673,Rajasthan,"AIIMS, Jodhpur",PMR,AIIMS-All India,UR
2,1681,Madhya Pradesh,"AIIMS, Bhopal",ENT,AIIMS-All India,EWS
2,1689,Chhattisgarh,"AIIMS, Raipur",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,1699,Chandigarh,"PGIMER, Chandigarh",PSYCHIATRY,PGIMER-All India,OBC
2,1707,Maharashtra,"AIIMS, Nagpur",GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,1708,Bihar,"AIIMS, Patna",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,1735,Punjab,"AIIMS, Bathinda",OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
2,1738,Delhi,"AIIMS, Delhi",IHBT,AIIMS-All India,UR
2,1760,West Bengal,"AIIMS, Kalyani",ORTHOPAEDICS,AIIMS-All India,OBC
2,1761,Madhya Pradesh,"AIIMS, Bhopal",ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
2,1769,Odisha,"AIIMS, Bhubaneswar",PATHOLOGY,AIIMS-All India,UR
2,1776,Odisha,"AIIMS, Bhubaneswar",EMERGENCY MEDICINE,AIIMS-All India,EWS
2,1789,Odisha,"AIIMS, Bhubaneswar",DERMATOLOGY,AIIMS-All India,SC
2,1800,Odisha,"AIIMS, Bhubaneswar",PSYCHIATRY,AIIMS-All India,EWS
2,1802,Chandigarh,"PGIMER, Chandigarh",ORTHOPAEDICS,PGIMER-All India,SC
2,1808,Telangana,"AIIMS, Bibinagar",ORTHOPAEDICS,AIIMS-All India,EWS
2,1824,Delhi,"AIIMS, Delhi",COMMUNITY MEDICINE,AIIMS-All India,UR
2,1825,Pondicherry,"JIPMER, Puducherry",PATHOLOGY,JIPMER-All India,UR
2,1832,Telangana,"AIIMS, Bibinagar",DERMATOLOGY,AIIMS-All India,SC
2,1849,Pondicherry,"JIPMER, Puducherry",OBG,JIPMER-All India,SC
2,1850,Pondicherry,"JIPMER, Puducherry",IHBT,JIPMER-All India,UR
2,1874,Punjab,"AIIMS, Bathinda",PLASTIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
2,1877,Uttar Pradesh,"AIIMS, Rai Bareli",ENT,AIIMS-All India,EWS
2,1893,Telangana,"AIIMS, Bibinagar",GENERAL MEDICINE,AIIMS-All India,SC
2,1895,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,OBC
2,1904,Madhya Pradesh,"AIIMS, Bhopal",OPHTHALMOLOGY,AIIMS-All India,OBC
2,1908,Chandigarh,"PGIMER, Chandigarh",ANAESTHESIOLOGY,PGIMER-All India,OBC
2,1924,Rajasthan,"AIIMS, Jodhpur",PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
2,1925,Rajasthan,"AIIMS, Jodhpur",EMERGENCY MEDICINE,AIIMS-All India,OBC
2,1927,Chandigarh,"PGIMER, Chandigarh",PSYCHIATRY,PGIMER-All India,OBC
2,1935,Andhra Pradesh,"AIIMS, Mangalagiri",FAMILY MEDICINE,AIIMS-All India,UR
2,1936,Odisha,"AIIMS, Bhubaneswar",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,1938,Odisha,"AIIMS, Bhubaneswar",PATHOLOGY,AIIMS-All India,UR
2,1945,Telangana,"AIIMS, Bibinagar",OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
2,1957,Uttarakhand,"AIIMS, Rishikesh",PSYCHIATRY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,1960,Madhya Pradesh,"AIIMS, Bhopal",EMERGENCY MEDICINE,AIIMS-All India,OBC
2,1962,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-All India,EWS
2,1964,Uttarakhand,"AIIMS, Rishikesh",ANAESTHESIOLOGY,AIIMS-All India,EWS
2,1968,Andhra Pradesh,"AIIMS, Mangalagiri",EMERGENCY MEDICINE,AIIMS-All India,OBC
2,1971,Delhi,"AIIMS, Delhi",PMR,AIIMS-All India,OBC
2,1979,West Bengal,"AIIMS, Kalyani",RADIATION ONCOLOGY,AIIMS-All India,EWS
2,1988,Chhattisgarh,"AIIMS, Raipur",OPHTHALMOLOGY,AIIMS-All India,OBC
2,2007,Uttarakhand,"AIIMS, Rishikesh",PAEDIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
2,2013,Madhya Pradesh,"AIIMS, Bhopal",PMR,AIIMS-All India,UR
2,2020,Odisha,"AIIMS, Bhubaneswar",PSYCHIATRY,AIIMS-All India,OBC
2,2022,Pondicherry,"JIPMER, Puducherry",ANAESTHESIOLOGY,JIPMER-All India,EWS
2,2035,Chhattisgarh,"AIIMS, Raipur",EMERGENCY MEDICINE,AIIMS-All India,OBC
2,2047,Maharashtra,"AIIMS, Nagpur",PAEDIATRICS,AIIMS-All India,SC
2,2052,Uttarakhand,"AIIMS, Rishikesh",EMERGENCY MEDICINE,AIIMS-All India,OBC
2,2056,Uttarakhand,"AIIMS, Rishikesh",ORTHOPAEDICS,AIIMS-All India,SC
2,2098,Punjab,"AIIMS, Bathinda",OPHTHALMOLOGY,AIIMS-All India,OBC
2,2102,Andhra Pradesh,"AIIMS, Mangalagiri",PSYCHIATRY,AIIMS-All India,OBC
2,2111,Bihar,"AIIMS, Patna",PMR,AIIMS-All India,UR
2,2113,Punjab,"AIIMS, Bathinda",ENT,AIIMS-All India,OBC
2,2114,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",OPHTHALMOLOGY,AIIMS-All India,OBC
2,2126,Chhattisgarh,"AIIMS, Raipur",OPHTHALMOLOGY,AIIMS-All India,OBC
2,2138,Odisha,"AIIMS, Bhubaneswar",PATHOLOGY,AIIMS-All India,UR
2,2143,Uttarakhand,"AIIMS, Rishikesh",GERIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
2,2146,Uttarakhand,"AIIMS, Rishikesh",EMERGENCY MEDICINE,AIIMS-All India,EWS
2,2148,Rajasthan,"AIIMS, Jodhpur",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,2151,Jammu and Kashmir,"AIIMS, Jammu",OPHTHALMOLOGY,AIIMS-All India,OBC
2,2160,Odisha,"AIIMS, Bhubaneswar",PATHOLOGY,AIIMS-All India,UR
2,2185,Chhattisgarh,"AIIMS, Raipur",PSYCHIATRY,AIIMS-All India,OBC
2,2193,Odisha,"AIIMS, Bhubaneswar",HOSPITAL ADMINISTRATION,AIIMS-All India,UR
2,2219,West Bengal,"AIIMS, Kalyani",ENT,AIIMS-All India,EWS
2,2224,Madhya Pradesh,"AIIMS, Bhopal",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,2225,Odisha,"AIIMS, Bhubaneswar",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,2229,Uttarakhand,"AIIMS, Rishikesh",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,2230,Telangana,"AIIMS, Bibinagar",OPHTHALMOLOGY,AIIMS-All India,OBC
2,2234,Pondicherry,"JIPMER, Puducherry",GENERAL SURGERY,JIPMER-All India,ST
2,2237,Odisha,"AIIMS, Bhubaneswar",RADIO DIAGNOSIS,AIIMS-All India,ST
2,2252,Bihar,"AIIMS, Patna",TRAUMASURG&CC (6 YRS),AIIMS-Inst. Pref,UR-AIIMS-IP
2,2254,Uttarakhand,"AIIMS, Rishikesh",DERMATOLOGY,AIIMS-All India,ST
2,2256,Andhra Pradesh,"AIIMS, Mangalagiri",GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,2257,Chhattisgarh,"AIIMS, Raipur",PSYCHIATRY,AIIMS-All India,EWS
2,2261,Telangana,"AIIMS, Bibinagar",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,2264,Maharashtra,"AIIMS, Nagpur",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,2266,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-All India,SC
2,2284,Andhra Pradesh,"AIIMS, Mangalagiri",ENT,AIIMS-All India,OBC
2,2289,West Bengal,"AIIMS, Kalyani",GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,2295,Maharashtra,"AIIMS, Nagpur",IHBT,AIIMS-All India,UR
2,2296,Maharashtra,"AIIMS, Nagpur",PATHOLOGY,AIIMS-All India,UR
2,2299,Madhya Pradesh,"AIIMS, Bhopal",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,2303,West Bengal,"AIIMS, Kalyani",PMR,AIIMS-All India,UR
2,2304,Maharashtra,"AIIMS, Nagpur",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,2309,Bihar,"AIIMS, Patna",ANAESTHESIOLOGY,AIIMS-All India,EWS
2,2312,Pondicherry,"JIPMER, Puducherry",PATHOLOGY,JIPMER-All India,OBC
2,2322,West Bengal,"AIIMS, Kalyani",EMERGENCY MEDICINE,AIIMS-All India,OBC
2,2323,Rajasthan,"AIIMS, Jodhpur",ANAESTHESIOLOGY,AIIMS-All India,EWS
2,2327,Uttarakhand,"AIIMS, Rishikesh",PSYCHIATRY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,2329,Odisha,"AIIMS, Bhubaneswar",OPHTHALMOLOGY,AIIMS-All India,EWS
2,2346,Uttarakhand,"AIIMS, Rishikesh",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,2364,Assam,"AIIMS, Guwahati",PSYCHIATRY,AIIMS-All India,OBC
2,2372,Uttarakhand,"AIIMS, Rishikesh",GENERAL SURGERY,AIIMS-All India,SC
2,2394,Bihar,"AIIMS, Patna",PATHOLOGY,AIIMS-All India,UR
2,2397,West Bengal,"AIIMS, Kalyani",EMERGENCY MEDICINE,AIIMS-All India,OBC
2,2404,Pondicherry,"JIPMER, Puducherry",PATHOLOGY,JIPMER-All India,OBC
2,2408,Delhi,"AIIMS, Delhi",PSYCHIATRY,AIIMS-All India,SC
2,2412,Delhi,"AIIMS, Delhi",LAB MEDICINE,AIIMS-All India,UR
2,2415,Chhattisgarh,"AIIMS, Raipur",PATHOLOGY,AIIMS-All India,UR
2,2417,Assam,"AIIMS, Guwahati",EMERGENCY MEDICINE,AIIMS-All India,OBC
2,2423,Chandigarh,"PGIMER, Chandigarh",IHBT,PGIMER-All India,UR
2,2430,Bihar,"AIIMS, Patna",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,2445,Madhya Pradesh,"AIIMS, Bhopal",CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
2,2447,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",OPHTHALMOLOGY,AIIMS-All India,EWS
2,2451,West Bengal,"AIIMS, Kalyani",ENT,AIIMS-All India,OBC
2,2457,Delhi,"AIIMS, Delhi",RADIATION ONCOLOGY,AIIMS-All India,ST
2,2464,Andhra Pradesh,"AIIMS, Mangalagiri",PAEDIATRICS,AIIMS-All India,SC
2,2474,Bihar,"AIIMS, Patna",PATHOLOGY,AIIMS-All India,UR
2,2477,Uttarakhand,"AIIMS, Rishikesh",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,2484,Chhattisgarh,"AIIMS, Raipur",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,2492,Chhattisgarh,"AIIMS, Raipur",PMR,AIIMS-All India,UR
2,2509,Odisha,"AIIMS, Bhubaneswar",EMERGENCY MEDICINE,AIIMS-All India,EWS
2,2510,Uttar Pradesh,"AIIMS, Gorakhpur",ENT,AIIMS-All India,OBC
2,2511,Bihar,"AIIMS, Patna",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
2,2529,Chhattisgarh,"AIIMS, Raipur",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,2533,Uttar Pradesh,"AIIMS, Rai Bareli",OPHTHALMOLOGY,AIIMS-All India,OBC
2,2534,Jharkhand,"AIIMS, Deoghar",PAEDIATRICS,AIIMS-All India,SC
2,2545,Rajasthan,"AIIMS, Jodhpur",GENERAL SURGERY,AIIMS-All India,SC
2,2548,Pondicherry,"JIPMER, Puducherry",OBG,JIPMER-All India,SC
2,2554,Assam,"AIIMS, Guwahati",OPHTHALMOLOGY,AIIMS-All India,OBC
2,2555,Bihar,"AIIMS, Patna",GENERAL MEDICINE,AIIMS-All India,ST
2,2556,Jammu and Kashmir,"AIIMS, Jammu",PSYCHIATRY,AIIMS-All India,OBC
2,2560,Maharashtra,"AIIMS, Nagpur",PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
2,2562,West Bengal,"AIIMS, Kalyani",OPHTHALMOLOGY,AIIMS-All India,OBC
2,2564,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-All India,ST
2,2574,Gujarat,"AIIMS, Rajkot",ENT,AIIMS-All India,OBC
2,2592,Chhattisgarh,"AIIMS, Raipur",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,2594,Punjab,"AIIMS, Bathinda",ANAESTHESIOLOGY,AIIMS-All India,EWS
2,2598,Maharashtra,"AIIMS, Nagpur",PLASTIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
2,2603,Punjab,"AIIMS, Bathinda",PSYCHIATRY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,2616,Delhi,"AIIMS, Delhi",COMMUNITY MEDICINE,AIIMS-All India,UR
2,2622,Andhra Pradesh,"AIIMS, Mangalagiri",EMERGENCY MEDICINE,AIIMS-All India,EWS
2,2624,Uttarakhand,"AIIMS, Rishikesh",ENT,AIIMS-Inst. Pref,UR-AIIMS-IP
2,2628,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",PAEDIATRICS,AIIMS-All India,SC
2,2632,Uttarakhand,"AIIMS, Rishikesh",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
2,2661,Chhattisgarh,"AIIMS, Raipur",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
2,2695,Delhi,"AIIMS, Delhi",IHBT,AIIMS-All India,OBC
2,2699,Jharkhand,"AIIMS, Deoghar",ENT,AIIMS-All India,OBC
2,2709,Pondicherry,"JIPMER, Puducherry",ANAESTHESIOLOGY,JIMPER-Inst. Pref,INST (JIPMER)
2,2717,Karnataka,"NIMHANS, Bangalore",PSYCHIATRY,NIMHANS-All India,SC
2,2718,Bihar,"AIIMS, Patna",GENERAL SURGERY,AIIMS-All India,SC
2,2736,West Bengal,"AIIMS, Kalyani",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,2737,Punjab,"AIIMS, Bathinda",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,2745,Delhi,"AIIMS, Delhi",OBG,AIIMS-All India,SC
2,2757,Madhya Pradesh,"AIIMS, Bhopal",ANAESTHESIOLOGY,AIIMS-All India,EWS
2,2775,Delhi,"AIIMS, Delhi",COMMUNITY MEDICINE,AIIMS-All India,UR
2,2786,Andhra Pradesh,"AIIMS, Mangalagiri",PSYCHIATRY,AIIMS-All India,EWS
2,2788,Uttar Pradesh,"AIIMS, Gorakhpur",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,2789,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,2813,West Bengal,"AIIMS, Kalyani",PATHOLOGY,AIIMS-All India,UR
2,2815,Chhattisgarh,"AIIMS, Raipur",ANAESTHESIOLOGY,AIIMS-All India,EWS
2,2816,Chandigarh,"PGIMER, Chandigarh",OBG,PGIMER-All India,SC
2,2818,Jharkhand,"AIIMS, Deoghar",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,UR
2,2823,Gujarat,"AIIMS, Rajkot",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,2832,Odisha,"AIIMS, Bhubaneswar",GENERAL SURGERY,AIIMS-All India,SC
2,2834,Delhi,"AIIMS, Delhi",PATHOLOGY,AIIMS-All India,OBC
2,2843,Gujarat,"AIIMS, Rajkot",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,2864,Telangana,"AIIMS, Bibinagar",OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
2,2882,Delhi,"AIIMS, Delhi",PATHOLOGY,AIIMS-All India,OBC
2,2885,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-All India,SC
2,2893,West Bengal,"AIIMS, Kalyani",PSYCHIATRY,AIIMS-All India,OBC
2,2910,Chandigarh,"PGIMER, Chandigarh",GENERAL MEDICINE,PGIMER-Rural,UR-RA
2,2911,West Bengal,"AIIMS, Kalyani",HOSPITAL ADMINISTRATION,AIIMS-All India,UR
2,2924,Chandigarh,"PGIMER, Chandigarh",ENT,PGIMER-All India,SC
2,2926,West Bengal,"AIIMS, Kalyani",PATHOLOGY,AIIMS-All India,UR
2,2938,West Bengal,"AIIMS, Kalyani",PSYCHIATRY,AIIMS-All India,OBC
2,2941,Pondicherry,"JIPMER, Puducherry",PHARMACOLOGY,JIPMER-All India,OBC
2,2954,Maharashtra,"AIIMS, Nagpur",ENT,AIIMS-Inst. Pref,UR-AIIMS-IP
2,2955,Andhra Pradesh,"AIIMS, Mangalagiri",HOSPITAL ADMINISTRATION,AIIMS-All India,UR
2,2961,Punjab,"AIIMS, Bathinda",HOSPITAL ADMINISTRATION,AIIMS-All India,UR
2,2969,Gujarat,"AIIMS, Rajkot",PATHOLOGY,AIIMS-All India,UR
2,2988,West Bengal,"AIIMS, Kalyani",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,2995,Uttar Pradesh,"AIIMS, Rai Bareli",PATHOLOGY,AIIMS-All India,UR
2,2996,Andhra Pradesh,"AIIMS, Mangalagiri",ANAESTHESIOLOGY,AIIMS-All India,EWS
2,3000,Maharashtra,"AIIMS, Nagpur",PHARMACOLOGY,AIIMS-All India,OBC
2,3005,Uttarakhand,"AIIMS, Rishikesh",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,3006,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",GENERAL SURGERY,AIIMS-All India,SC
2,3033,Kerala,"Sree Chirtra Thirunal, Triv.",IHBT,SCTIMST-All India,UR
2,3046,Uttar Pradesh,"AIIMS, Rai Bareli",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,3059,Uttar Pradesh,"AIIMS, Rai Bareli",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,3063,Odisha,"AIIMS, Bhubaneswar",OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
2,3064,West Bengal,"AIIMS, Kalyani",ANAESTHESIOLOGY,AIIMS-All India,EWS
2,3074,Jharkhand,"AIIMS, Deoghar",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,3075,Uttarakhand,"AIIMS, Rishikesh",NUCLEAR MEDICINE,AIIMS-All India,ST
2,3082,Pondicherry,"JIPMER, Puducherry",COMMUNITY MEDICINE,JIPMER-All India,OBC
2,3089,Chandigarh,"PGIMER, Chandigarh",PSYCHIATRY,PGIMER-All India,SC
2,3092,Chhattisgarh,"AIIMS, Raipur",OBG,AIIMS-All India,SC
2,3095,Jammu and Kashmir,"AIIMS, Jammu",IHBT,AIIMS-All India,UR
2,3098,Jammu and Kashmir,"AIIMS, Jammu",ANAESTHESIOLOGY,AIIMS-All India,OBC
2,3110,Himachal Pradesh,"AIIMS, Bilaspur, Himachal",IHBT,AIIMS-All India,UR
2,3112,Odisha,"AIIMS, Bhubaneswar",PHARMACOLOGY,AIIMS-All India,UR
2,3119,Delhi,"AIIMS, Delhi",PATHOLOGY,AIIMS-All India,EWS
2,3206,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-All India,SC
2,3233,Gujarat,"AIIMS, Rajkot",ANAESTHESIOLOGY,AIIMS-All India,EWS
2,3241,Delhi,"AIIMS, Delhi",MICROBIOLOGY,AIIMS-All India,UR
2,3267,Maharashtra,"AIIMS, Nagpur",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,3270,Uttar Pradesh,"AIIMS, Rai Bareli",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,3287,Uttarakhand,"AIIMS, Rishikesh",COMMUNITY MEDICINE,AIIMS-All India,UR
2,3300,Rajasthan,"AIIMS, Jodhpur",FAMILY MEDICINE,AIIMS-All India,OBC
2,3310,Uttar Pradesh,"AIIMS, Gorakhpur",PSYCHIATRY,AIIMS-All India,EWS
2,3311,Uttar Pradesh,"AIIMS, Gorakhpur",ANAESTHESIOLOGY,AIIMS-All India,EWS
2,3320,Jharkhand,"AIIMS, Deoghar",PATHOLOGY,AIIMS-All India,UR
2,3326,Uttarakhand,"AIIMS, Rishikesh",TRAUMASURG&CC (6 YRS),AIIMS-Inst. Pref,UR-AIIMS-IP
2,3340,Odisha,"AIIMS, Bhubaneswar",PATHOLOGY,AIIMS-All India,OBC
2,3370,Jammu and Kashmir,"AIIMS, Jammu",ANAESTHESIOLOGY,AIIMS-All India,EWS
2,3373,Delhi,"AIIMS, Delhi",COMMUNITY MEDICINE,AIIMS-All India,OBC
2,3378,Chandigarh,"PGIMER, Chandigarh",GENERAL SURGERY,PGIMER-Rural,OBC-RA
2,3382,Maharashtra,"AIIMS, Nagpur",OBG,AIIMS-All India,SC
2,3384,Chandigarh,"PGIMER, Chandigarh",PATHOLOGY,PGIMER-All India,OBC
2,3418,Pondicherry,"JIPMER, Puducherry",PHYSIOLOGY,JIPMER-All India,OBC
2,3459,Andhra Pradesh,"AIIMS, Mangalagiri",PATHOLOGY,AIIMS-All India,OBC
2,3462,Delhi,"AIIMS, Delhi",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,3468,Madhya Pradesh,"AIIMS, Bhopal",PHARMACOLOGY,AIIMS-All India,UR
2,3472,Bihar,"AIIMS, Patna",OBG,AIIMS-All India,SC
2,3506,Punjab,"AIIMS, Bathinda",GENERAL SURGERY,AIIMS-All India,SC
2,3544,Odisha,"AIIMS, Bhubaneswar",EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
2,3545,Andhra Pradesh,"AIIMS, Mangalagiri",FAMILY MEDICINE,AIIMS-All India,OBC
2,3574,Chhattisgarh,"AIIMS, Raipur",IHBT,AIIMS-All India,UR
2,3585,Odisha,"AIIMS, Bhubaneswar",ENT,AIIMS-Inst. Pref,UR-AIIMS-IP
2,3592,Pondicherry,"JIPMER, Puducherry",MICROBIOLOGY,JIPMER-All India,UR
2,3624,Bihar,"AIIMS, Patna",OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,3638,Gujarat,"AIIMS, Rajkot",FAMILY MEDICINE,AIIMS-All India,OBC
2,3646,Uttarakhand,"AIIMS, Rishikesh",OPHTHALMOLOGY,AIIMS-All India,SC
2,3652,Delhi,"AIIMS, Delhi",PHYSIOLOGY,AIIMS-All India,UR
2,3666,Uttarakhand,"AIIMS, Rishikesh",PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
2,3681,Bihar,"AIIMS, Patna",TRAUMASURG&CC (6 YRS),AIIMS-Inst. Pref,UR-AIIMS-IP
2,3703,Uttarakhand,"AIIMS, Rishikesh",PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
2,3743,Kerala,"Sree Chirtra Thirunal, Triv.",IHBT,SCTIMST-All India,UR
2,3750,Chhattisgarh,"AIIMS, Raipur",COMMUNITY MEDICINE,AIIMS-All India,UR
2,3774,Andhra Pradesh,"AIIMS, Mangalagiri",ORTHOPAEDICS,AIIMS-All India,ST
2,3775,Chandigarh,"PGIMER, Chandigarh",GENERAL SURGERY,PGIMER-All India,ST
2,3782,Uttar Pradesh,"AIIMS, Rai Bareli",OBG,AIIMS-All India,SC
2,3785,Delhi,"AIIMS, Delhi",COMMUNITY MEDICINE,AIIMS-All India,OBC
2,3791,Delhi,"AIIMS, Delhi",MICROBIOLOGY,AIIMS-All India,UR
2,3795,Uttar Pradesh,"AIIMS, Rai Bareli",PATHOLOGY,AIIMS-All India,UR
2,3808,Uttarakhand,"AIIMS, Rishikesh",PHARMACOLOGY,AIIMS-All India,UR
2,3840,Assam,"AIIMS, Guwahati",IHBT,AIIMS-All India,UR
2,3843,Delhi,"AIIMS, Delhi",BIOCHEMISTRY,AIIMS-All India,UR
2,3850,Telangana,"AIIMS, Bibinagar",PATHOLOGY,AIIMS-All India,OBC
2,3876,Odisha,"AIIMS, Bhubaneswar",EMERGENCY MEDICINE,AIIMS-All India,SC
2,3910,Jharkhand,"AIIMS, Deoghar",GENERAL SURGERY,AIIMS-All India,SC
2,3941,Rajasthan,"AIIMS, Jodhpur",PMR,AIIMS-All India,EWS
2,3972,Pondicherry,"JIPMER, Puducherry",RADIATION ONCOLOGY,JIPMER-All India,ST
2,3990,Chhattisgarh,"AIIMS, Raipur",PATHOLOGY,AIIMS-All India,OBC
2,4001,Rajasthan,"AIIMS, Jodhpur",PAEDIATRICS,AIIMS-All India,ST
2,4035,Bihar,"AIIMS, Patna",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,4039,Punjab,"AIIMS, Bathinda",OBG,AIIMS-All India,SC
2,4042,Delhi,"AIIMS, Delhi",BIOCHEMISTRY,AIIMS-All India,UR
2,4050,Andhra Pradesh,"AIIMS, Mangalagiri",PMR,AIIMS-All India,OBC
2,4106,Rajasthan,"AIIMS, Jodhpur",ORTHOPAEDICS,AIIMS-All India,SC
2,4107,Delhi,"AIIMS, Delhi",BIOCHEMISTRY,AIIMS-All India,UR
2,4111,Pondicherry,"JIPMER, Puducherry",COMMUNITY MEDICINE,JIMPER-Inst. Pref,INST (JIPMER)
2,4119,Punjab,"AIIMS, Bathinda",FORENSIC MEDICINE,AIIMS-All India,UR
2,4123,Assam,"AIIMS, Guwahati",COMMUNITY & FAMILY MEDICINE,AIIMS-All India,UR
2,4125,Assam,"AIIMS, Guwahati",GENERAL SURGERY,AIIMS-All India,SC
2,4127,Odisha,"AIIMS, Bhubaneswar",ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,4132,Uttarakhand,"AIIMS, Rishikesh",ENT,AIIMS-All India,SC
2,4136,Pondicherry,"JIPMER, Puducherry",ORTHOPAEDICS,JIPMER-All India,SC
2,4163,Odisha,"AIIMS, Bhubaneswar",PATHOLOGY,AIIMS-All India,EWS
