State,Institute,Course,Quota,Category,Fee,CR 2025 1,CR 2025 2,CR 2025 3,CR 2025 4
Maharashtra,"MGM Med Coll, Aurangabad",RADIO DIAGNOSIS,NRI,GEN,"₹ 1,00,00,000",74920,74920,74920,-
Gujarat,"PDU Med Coll, Rajkot",PHYSIOLOGY,AIQ,OBC,"₹ 30,000",70850,74927,74927,-
Karnataka,"Kasturba Med Coll, Manipal",PSYCHIATRY,NRI,GEN,"₹ 46,61,200",74933,74933,74933,-
Gujarat,"GMERS Med Coll Hosp, Junagadh",DNBCOMMUNITY MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",55881,74947,74947,-
Madhya Pradesh,"Govt Med Coll, Ratlam",OPHTHALMOLOGY,AIQ,ST,"₹ 1,01,500",56897,64737,74967,-
West Bengal,"ESI Hospital,Manicktala,Kolkata",DNBPATHOLOGY,DNB Post MBBS,EWS,"₹ 1,25,000",67823,75902,74985,145581
Bihar,"Jawaharlal Nehru, Bhagalpur",SPM,AIQ,EWS,"₹ 9,000",74991,74991,74991,-
Karnataka,"Shri BM Patil, Vijayapura",ENT,MNG,GEN,"₹ 22,00,000",52009,59963,74997,-
Madhya Pradesh,"Gandhi Med Coll, Bhopal",FORENSIC MEDICINE,AIQ,GEN,"₹ 1,01,500",46926,46926,74999,104898
Karnataka,"Yenepoya Med Coll, Mangalore",OPHTHALMOLOGY,MM,GEN,"₹ 35,00,000",75026,75026,75026,-
Uttar Pradesh,"SwamiKalyanDistHos,Muzaffrnagar",DLO(NBEMS),NBE Diploma,SC,"₹ 1,25,000",62510,62510,75042,-
Maharashtra,"Govt Med Coll & Hosp,Nandurbar",DNBPATHOLOGY,DNB Post MBBS,SC,"₹ 1,25,000",71973,75044,75044,-
Telangana,"Osmania Med Coll, Hyderabad",PHYSIOLOGY,AIQ,EWS,"₹ 15,000",75054,75054,75054,-
Tamil Nadu,"Vinayaka Missions, Salem",OBG,MNG,GEN,"₹ 40,12,000",54358,62198,75059,-
Tamil Nadu,"Madurai Med Coll, Madurai",OPHTHALMOLOGY,AIQ,ST,"₹ 50,000",62252,81002,75065,-
Rajasthan,"RNT, Udaipur",IHBT,AIQ,EWS,"₹ 14,093",50247,64437,75069,-
Uttar Pradesh,"Govt Med Coll, Kannauj",MICROBIOLOGY,AIQ,SC,"₹ 24,000",75116,75116,75116,-
Andhra Pradesh,"Guntur Med Coll, Guntur",ANAESTHESIOLOGY,AIQ,ST,"₹ 30,000",59046,60879,75143,-
Tamil Nadu,"Rajah Muthiah, Annamalainagar",BIOCHEMISTRY,AIQ,OBC,"₹ 50,000",57949,68736,75153,83234
Haryana,"Pt BD Sharma, Rohtak",MICROBIOLOGY,AIQ,EWS,"₹ 1,25,000",75175,75175,75175,-
Haryana,"BPS Med Coll, Sonepat",DCH(NBEMS),NBE Diploma,ST,"₹ 1,25,000",71773,75210,75210,-
West Bengal,"Govt. Med College, Kolkata",DO,AIQ,SC,"₹ 12,000",62940,64814,75211,-
Uttar Pradesh,"CombinedDistHosp,GTRoad,Kannauj",DO(NBEMS),NBE Diploma,SC,"₹ 1,25,000",72332,68438,75219,-
West Bengal,"Baruipur SD Hosp, Baruipur",DO(NBEMS),NBE Diploma,EWS,"₹ 1,25,000",46766,50473,75223,-
Tamil Nadu,"Stanley Med Coll, Chennai",ANATOMY,AIQ,OBC,"₹ 50,000",16312,75821,75236,-
West Bengal,"Nilratan Sircar, Kolkata",PATHOLOGY,AIQ,ST,"₹ 12,000",95090,75251,75251,-
Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",PATHOLOGY,AIQ,SC,"₹ 1,01,500",57489,58597,75298,84467
Maharashtra,"Indira Gandhi MedColl, Nagpur",FORENSIC MEDICINE,AIQ,GEN,"₹ 1,57,100",36959,51578,75300,-
Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",SPM,AIQ,OBC,"₹ 1,01,500",49125,62513,75306,-
Andhra Pradesh,"GITAM IMS, Vizag",ENT,MNG,GEN,"₹ 27,50,000",63368,69360,75310,-
Madhya Pradesh,"MGM Med Coll, Indore",GENERAL MEDICINE,AIQ,GEN-PwD,"₹ 1,01,500",75342,75342,75342,-
Karnataka,"Yenepoya Med Coll, Mangalore",OBG,MM,GEN,"₹ 40,00,000",52556,52556,75354,83681
Maharashtra,"Grant Med Coll, Mumbai",PATHOLOGY,AIQ,ST,"₹ 1,57,100",57051,75065,75357,-
Manipur,"RIMS, Imphal",BIOCHEMISTRY,AIQ,SC,"₹ 5,000",66382,75365,75365,-
Odisha,"Kalinga IMS, Bhubaneswar",PATHOLOGY,MNG,GEN,"₹ 11,00,000",61556,67101,75383,-
Telangana,"Osmania Med Coll, Hyderabad",FORENSIC MEDICINE,AIQ,OBC,"₹ 15,000",60562,66785,75404,113574
Kerala,"Govt Med Coll, Kollam",ORTHOPAEDICS,AIQ,ST,"₹ 69,470",-,67839,75437,-
Chandigarh,"GMC, Chandigarh",BIOCHEMISTRY,AIQ,OBC,"₹ 34,500",62770,62770,75444,-
West Bengal,Bankura Sammilani Med Coll,GENERAL SURGERY,AIQ,ST,"₹ 12,000",48989,59541,75473,-
Maharashtra,"MGIMS, Wardha",MICROBIOLOGY,AIQ,GEN,"₹ 1,57,100",52802,61526,75509,126289
Karnataka,"Shimoga IMS, Shimoga",ANAESTHESIOLOGY,AIQ,ST,"₹ 1,23,400",59772,75531,75531,-
Telangana,"Osmania Med Coll, Hyderabad",BIOCHEMISTRY,AIQ,EWS,"₹ 15,000",75568,75568,75568,-
Tamil Nadu,"Meenakshi Med Coll, Enathur",RADIO DIAGNOSIS,MNG,GEN,"₹ 50,00,000",42076,52959,75600,-
Uttarakhand,"Doon Med Coll, Dehradun",ANAESTHESIOLOGY,AIQ,ST,"₹ 60,000",65120,68874,75606,-
West Bengal,"Nilratan Sircar, Kolkata",SPM,AIQ,OBC,"₹ 12,000",60131,74338,75642,-
Assam,"Gauhati Med Coll, Guwahati",SPM,AIQ,OBC,"₹ 27,300",63461,58632,75688,-
Uttar Pradesh,"Govt Med Coll, Shahjhanpur",PATHOLOGY,AIQ,SC,"₹ 24,000",-,69603,75695,-
Andhra Pradesh,"Andhra Med Coll, Vizag",FORENSIC MEDICINE,AIQ,OBC,"₹ 30,000",52474,67264,75721,-
Rajasthan,"Rajiv Gandhi Gen Hosp, Alwar",DLO(NBEMS),NBE Diploma,SC,"₹ 1,25,000",64326,71778,75724,-
Uttar Pradesh,"JNMC (AMU), Aligarh",SPM,AIQ,SC,"₹ 54,700",54605,74022,75735,74566
Tamil Nadu,Chengalpattu Med Coll,EMERGENCY MEDICINE,AIQ,ST,"₹ 50,000",60959,75751,75751,-
Karnataka,"KIMS, Hubli",PSYCHIATRY,AIQ,ST,"₹ 1,23,400",69830,75761,75761,-
Chhattisgarh,"Govt Med Coll, Ambikapur",PHARMACOLOGY,AIQ,GEN,"₹ 20,000",66084,75788,75788,-
Kerala,"Amrita School of Med, Kochi",ANAESTHESIOLOGY,MNG,GEN,"₹ 29,00,000",56614,73383,75793,-
Delhi,"VMMC, Delhi",PHARMACOLOGY,IP,SC,"₹ 15,000",75795,75795,75795,-
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",EMERGENCY MEDICINE,AIQ,ST,"₹ 30,000",57591,61712,75800,-
Gujarat,"Medical College, Baroda",BIOCHEMISTRY,AIQ,OBC,"₹ 30,000",67717,75805,75805,-
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",PHARMACOLOGY,AIQ,GEN,"₹ 30,000",53903,68999,75821,-
Tamil Nadu,Tirunelveli Med Coll,GENERAL SURGERY,AIQ,ST,"₹ 50,000",45737,63444,75844,-
Karnataka,"Shimoga IMS, Shimoga",SPM,AIQ,SC,"₹ 68,400",49223,75849,75849,-
West Bengal,"Tamralipto GovtMedHosp,Tamluk",DO(NBEMS),NBE Diploma,SC,"₹ 1,25,000",75219,75219,75856,-
Maharashtra,"DY Patil, Kolhapur",PAEDIATRICS,NRI,GEN,"₹ 47,30,000",75865,75865,75865,-
West Bengal,"Suri Sadar Hospital, Birbhum",DO(NBEMS),NBE Diploma,EWS,"₹ 1,25,000",48682,58283,75902,89760
Telangana,"NIMS, Hyderabad",GENERAL MEDICINE,AIQ,GEN-PwD,"₹ 72,000",50447,50447,75908,-
Maharashtra,"Govt Med Coll, Chandrapur",SPM,AIQ,OBC,"₹ 1,57,100",-,-,75930,-
Delhi,"Rao Tula RamHosp,Jaffarpur",DFAM(NBEMS),NBE Diploma,SC,"₹ 1,25,000",59138,43248,76012,66132
Telangana,"Osmania Med Coll, Hyderabad",MICROBIOLOGY,AIQ,SC,"₹ 15,000",78787,88461,76025,-
Rajasthan,"JLNMC, Ajmer",IHBT,AIQ,SC,"₹ 14,093",53864,63186,76047,-
West Bengal,"RG Kar Med Coll, Kolkata",OPHTHALMOLOGY,AIQ,ST,"₹ 12,000",67111,76058,76058,-
Andhra Pradesh,"SV Med Coll, Tirupati",ENT,AIQ,ST,"₹ 30,000",57635,70026,76061,96242
Karnataka,"Yenepoya Med Coll, Mangalore",TBRD,MNG,GEN,"₹ 40,00,000",50293,76133,76133,-
Tamil Nadu,"Madurai Med Coll, Madurai",PSYCHIATRY,AIQ,ST,"₹ 50,000",72084,76141,76141,-
Maharashtra,"Symbiosis Med Coll Women, Pune",OBG,NRI,GEN,"₹ 54,95,400",-,76199,76199,-
Odisha,"MKCG, Berhampur",IHBT,AIQ,EWS,"₹ 35,000",32412,65369,76212,145739
Maharashtra,"Seth GS, Mumbai",ORTHOPAEDICS,AIQ,GEN-PwD,"₹ 1,57,100",76251,76251,76251,-
Maharashtra,"AFMC, Pune",PHYSIOLOGY,AFMS,GEN,"₹ 1,57,100",-,72881,76318,-
Manipur,"RIMS, Imphal",ANATOMY,AIQ,OBC,"₹ 5,000",76350,76350,76350,-
Maharashtra,"DY Patil, Navi Mumbai",PAEDIATRICS,MNG,GEN,"₹ 43,50,000",58746,66394,76360,94073
West Bengal,"College of Med & JNM, Kalyani",MICROBIOLOGY,AIQ,GEN,"₹ 12,000",51070,81849,76366,-
Kerala,"Govt Med Coll, Ernakulam",PATHOLOGY,AIQ,EWS,"₹ 69,470",44439,45552,76382,132347
Manipur,"JNIMS, Imphal",FORENSIC MEDICINE,AIQ,OBC,"₹ 50,000",-,56790,76417,-
Delhi,"VMMC, Delhi",PHYSIOLOGY,AIQ,EWS,"₹ 15,000",76421,76421,76421,-
Tripura,"Agartala Med Coll, Agartala",ORTHOPAEDICS,AIQ,ST,"₹ 1,50,000",47674,69414,76428,-
Uttar Pradesh,"UP Univ of Med Sci, Etawah",ANATOMY,AIQ,GEN,"₹ 24,000",52852,76466,76466,-
Delhi,"VMMC, Delhi",RADIO DIAGNOSIS,IP,OBC-PwD,"₹ 15,000",76484,76484,76484,-
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",PHYSIOLOGY,AIQ,GEN,"₹ 30,000",76496,76496,76496,-
Bihar,"Patna Med Coll, Patna",FORENSIC MEDICINE,AIQ,GEN,"₹ 9,000",50351,81653,76604,114148
Maharashtra,"Govt Med Coll & Hosp, Satara",DNBANAESTHESIOLOGY,DNB Post MBBS,ST,"₹ 1,25,000",76619,63553,76619,-
Andhra Pradesh,"SV Med Coll, Tirupati",OPHTHALMOLOGY,AIQ,ST,"₹ 30,000",63052,66506,76627,-
Rajasthan,"SMS, Jaipur",IHBT,AIQ,EWS,"₹ 14,093",41583,41583,76639,-
Telangana,"Rajiv Gandhi IMS, Adilabad",ANAESTHESIOLOGY,AIQ,ST,"₹ 15,000",57757,57757,76644,-
Delhi,"MAMC, Delhi",PHYSIOLOGY,AIQ,SC,"₹ 16,200",76645,76645,76645,-
Telangana,"Govt Med Coll, Mahabubnagar",MICROBIOLOGY,AIQ,GEN,"₹ 15,000",-,68476,76664,-
Delhi,"VP Chest Institute, Delhi",PHYSIOLOGY,AIQ,GEN,"₹ 16,200",-,-,76665,-
Arunachal Pradesh,"Tomo Riba IHMS, Naharlagun",DNBEMERGENCY MEDICINE,DNB Post MBBS,ST,"₹ 1,25,000",64656,76428,76720,-
Jharkhand,"MGM Med Coll, Jamshedpur",PATHOLOGY,AIQ,EWS,"₹ 1,550",49290,64941,76741,-
Rajasthan,"JLNMC, Ajmer",MICROBIOLOGY,AIQ,OBC,"₹ 14,093",60608,65514,76747,-
Bihar,"Darbhanga, Lehriasarai",OPHTHALMOLOGY,AIQ,ST,"₹ 9,000",56345,71110,76788,85302
Delhi,"MAMC, Delhi",FORENSIC MEDICINE,AIQ,SC,"₹ 16,200",50474,50474,76891,78660
Andhra Pradesh,"Kurnool Med Coll, Kurnool",ANATOMY,AIQ,GEN,"₹ 30,000",48226,76892,76892,-
Maharashtra,"Rajiv Gandhi MC & CSMH, Thane",SPM,AIQ,SC,"₹ 1,57,100",66399,76727,76915,-
Kerala,"TD Med Coll, Allepey",OPHTHALMOLOGY,AIQ,ST,"₹ 69,470",54851,76335,76917,-
Uttarakhand,"VCSG Med Coll, Pauri Garhwal",SPM,AIQ,GEN,"₹ 1,00,000",50717,60409,76963,80457
Karnataka,"Nandi Inst of Med Sci,Chikkaballapura ",GENERAL SURGERY,AIQ,ST,"₹ 1,23,400",-,64520,77049,-
Tamil Nadu,"ESI PGIMSR, KK Nagar, Chennai",PHYSIOLOGY,AIQ,GEN,"₹ 2,50,000",41239,58635,77068,98981
Karnataka,"Bangalore Med Coll, Bangalore",PATHOLOGY,AIQ,ST,"₹ 68,400",73926,76222,77075,-
Kerala,"Amrita School of Med, Kochi",PMR,MNG,GEN,"₹ 26,00,000",39145,77076,77076,-
Maharashtra,"Topiwala, Mumbai",PATHOLOGY,AIQ,ST,"₹ 1,57,100",51370,71157,77078,-
Andhra Pradesh,"Andhra Med Coll, Vizag",MICROBIOLOGY,AIQ,GEN,"₹ 30,000",30984,53323,77103,96786
West Bengal,"Mal SSH, Jalpaiguri",DO(NBEMS),NBE Diploma,SC,"₹ 1,25,000",77121,77121,77121,-
Karnataka,"Chamrajanagar IMS, Karnataka",GENERAL SURGERY,AIQ,ST,"₹ 1,23,400",-,64575,77122,85257
Rajasthan,"Govt Med Coll, Churu",PATHOLOGY,AIQ,SC,"₹ 89,489",57687,72348,77133,90852
Maharashtra,"Govt Med Coll, Latur",PHYSIOLOGY,AIQ,GEN,"₹ 1,57,100",-,-,77190,-
Rajasthan,"RUHS, Jaipur",MICROBIOLOGY,AIQ,OBC,"₹ 89,489",68080,59271,77211,-
Odisha,"SCB, Cuttack",MICROBIOLOGY,AIQ,GEN,"₹ 35,000",43713,49054,77227,-
Delhi,"ABVIMS (Dr RML Hosp), Delhi",PAEDIATRICS,AIQ,GEN-PwD,"₹ 51,000",77234,77234,77234,-
Karnataka,"SDU Med Coll, Kolar",GENERAL SURGERY,MNG,GEN,"₹ 34,00,000",53693,67647,77249,-
Karnataka,"VIMS, Bellary",OPHTHALMOLOGY,AIQ,ST,"₹ 1,23,400",-,55233,77271,-
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",HOSPITAL ADMINISTRATION,AIQ,SC,"₹ 30,000",66596,30559,77273,89624
Kerala,"Govt of Med Sci, Pariyaram",PATHOLOGY,AIQ,EWS,"₹ 69,470",45552,66215,77277,-
Bihar,"Nalanda Med Coll, Patna",MICROBIOLOGY,AIQ,GEN,"₹ 9,000",58122,66825,77297,-
Delhi,"NorthernRailway CentHosp,Delhi",DNBMICROBIOLOGY,DNB Post MBBS,EWS,"₹ 1,25,000",-,77305,77305,-
Andhra Pradesh,"SV Med Coll, Tirupati",PHYSIOLOGY,AIQ,GEN,"₹ 30,000",87555,77332,77332,-
Gujarat,"Medical College, Baroda",SPM,AIQ,SC,"₹ 30,000",69884,69884,77351,-
Nagaland,"Naga Hospital Authority, Kohima",DA(NBEMS),NBE Diploma,SC,"₹ 1,25,000",77363,77363,77363,-
West Bengal,"IPGMER, Kolkata",PMR,AIQ,ST,"₹ 12,000",65210,76720,77364,-
Maharashtra,"Indira Gandhi MedColl, Nagpur",BIOCHEMISTRY,AIQ,OBC,"₹ 1,57,100",77370,77370,77370,-
Maharashtra,"DY Patil, Navi Mumbai",FAMILY MEDICINE,MNG,GEN,"₹ 30,00,000",68127,67694,77371,-
West Bengal,"Chittaranjan CancerInst,Kolkata",ANAESTHESIOLOGY,AIQ,ST,"₹ 12,000",59194,77377,77377,-
Andhra Pradesh,"Guntur Med Coll, Guntur",OPHTHALMOLOGY,AIQ,ST,"₹ 30,000",58488,64883,77391,-
West Bengal,"M R Bangur Hospital, Kolkata",DNBGENERAL SURGERY,DNB Post MBBS,ST,"₹ 1,25,000",77420,77420,77420,-
Uttar Pradesh,"SN Med Coll, Agra",ANAESTHESIOLOGY,AIQ,ST,"₹ 24,000",-,-,77425,-
Uttar Pradesh,"Govt Med Coll, Shahjhanpur",FORENSIC MEDICINE,AIQ,GEN,"₹ 24,000",-,71695,77433,-
Madhya Pradesh,"Gandhi Med Coll, Bhopal",PHARMACOLOGY,AIQ,GEN,"₹ 1,01,500",49044,54643,77478,82244
Tamil Nadu,"SRM Med Coll, Kancheepuram",ORTHOPAEDICS,MNG,GEN,"₹ 45,00,000",67482,75786,77536,122468
Odisha,"SCB, Cuttack",PATHOLOGY,AIQ,ST,"₹ 35,000",56907,64480,77573,-
Uttar Pradesh,"HomiBhabhaCancHosp,Varanasi,UP",DNBMICROBIOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",67618,71590,77601,130366
Andhra Pradesh,"Govt Siddhartha, Vijaywada",PHARMACOLOGY,AIQ,GEN,"₹ 30,000",53662,53662,77630,-
Odisha,"Shri Jagannath,Puri",DNBTBRD,DNB Post MBBS,ST,"₹ 1,25,000",62824,62824,77650,-
Maharashtra,"BJMC, Pune",PATHOLOGY,AIQ,ST,"₹ 1,57,100",57382,71635,77670,-
Andhra Pradesh,"Kurnool Med Coll, Kurnool",BIOCHEMISTRY,AIQ,OBC,"₹ 30,000",79512,79512,77693,137090
Telangana,"Kakatiya Med Coll, Warangal",MICROBIOLOGY,AIQ,OBC,"₹ 15,000",55729,77724,77724,-
Jharkhand,"MGM Med Coll, Jamshedpur",SPM,AIQ,GEN,"₹ 1,550",-,65519,77746,79195
Kerala,"Govt Med Coll, Kottayam",MICROBIOLOGY,AIQ,SC,"₹ 69,470",58697,89128,77747,118975
Jammu and Kashmir,"Sub District Hosp, Sopore, JK",DA(NBEMS),NBE Diploma,SC,"₹ 1,25,000",70453,77757,77757,-
Haryana,"MMIMS, Mullana, Ambala",ORTHOPAEDICS,MNG,GEN,"₹ 31,95,000",48762,63897,77761,115338
Kerala,"Govt Med Coll, Kozhikode",MICROBIOLOGY,AIQ,SC,"₹ 69,470",61185,77770,77770,-
Odisha,"PGIMER&CapitalHosp,Bhubaneswar",MICROBIOLOGY,AIQ,GEN,"₹ 35,000",-,52886,77797,-
Maharashtra,"MGM Med Coll, Aurangabad",PHARMACOLOGY,MNG,GEN,"₹ 1,00,000",68614,72255,77813,-
Tamil Nadu,"Rajah Muthiah, Annamalainagar",GENERAL SURGERY,AIQ,ST,"₹ 50,000",55932,60086,77827,85276
Andhra Pradesh,"Andhra Med Coll, Vizag",MICROBIOLOGY,AIQ,OBC,"₹ 30,000",37289,63965,77855,-
Uttar Pradesh,"Govt Med Coll, Rampur, Basti",PHARMACOLOGY,AIQ,GEN,"₹ 24,000",-,79419,77864,-
West Bengal,"Medical College, Kolkata, WB",DNBCARDIOTHORACIC 6 YRS,DNB Post MBBS,ST,"₹ 1,25,000",68957,68957,77883,80627
Odisha,"MKCG, Berhampur",MICROBIOLOGY,AIQ,GEN,"₹ 35,000",48049,59621,77903,-
Tamil Nadu,Govt Thiruvannamalai Med Coll,GENERAL SURGERY,AIQ,ST,"₹ 50,000",52950,68175,77917,-
Madhya Pradesh,"Gandhi Med Coll, Bhopal",FORENSIC MEDICINE,AIQ,OBC,"₹ 1,01,500",75382,71326,77929,-
Maharashtra,"Rural Med Coll, LONI",PSYCHIATRY,MNG,GEN,"₹ 22,40,000",40817,59401,77945,-
Maharashtra,"MGM Med Coll, Aurangabad",OPHTHALMOLOGY,NRI,GEN,"₹ 80,00,000",77949,77949,77949,-
Delhi,"GB Pant IPGMER, Delhi",PATHOLOGY,DU,OBC,"₹ 16,200",-,77952,77952,-
West Bengal,Calcutta National Med Coll,SPM,AIQ,OBC,"₹ 12,000",55250,62112,77955,116493
Karnataka,"Hindustan Aero Hosp, Bangalore",DNBANAESTHESIOLOGY,DNB Post MBBS,ST,"₹ 1,25,000",78012,78012,78012,-
Manipur,"RIMS, Imphal",MICROBIOLOGY,AIQ,ST,"₹ 5,000",75268,78017,78017,-
Jharkhand,"Rajendra IMS, Ranchi",PHARMACOLOGY,AIQ,EWS,"₹ 1,550",78018,78018,78018,-
Goa,"Goa Med Coll, Panaji",SPM,AIQ,SC,"₹ 1,22,522",55687,76915,78078,97864
Maharashtra,"Lokmanya Tilak, Sion, Mumbai",MICROBIOLOGY,AIQ,OBC,"₹ 1,57,100",52911,59594,78105,-
Maharashtra,"Govt Med Coll, Chandrapur",FORENSIC MEDICINE,AIQ,GEN,"₹ 1,57,100",45381,82296,78111,107669
Telangana,"Govt Med Coll, Siddipet",DERMATOLOGY,AIQ,GEN-PwD,"₹ 15,000",45529,45529,78115,-
Karnataka,"District Hospital, Ballari",DFAM(NBEMS),NBE Diploma,SC,"₹ 1,25,000",50786,50786,78125,103176
Tamil Nadu,"Govt. Mohan Kumaramangalam, Salem",BIOCHEMISTRY,AIQ,GEN,"₹ 50,000",48167,34859,78158,-
West Bengal,"Govt. Med College, Kolkata",SPM,AIQ,EWS,"₹ 12,000",67022,90930,78193,-
Rajasthan,"Govt Med Coll, Bharatpur",PATHOLOGY,AIQ,SC,"₹ 89,489",56893,74496,78199,-
Rajasthan,"JLNMC, Ajmer",PHYSIOLOGY,AIQ,SC,"₹ 14,093",78205,78205,78205,-
Andhra Pradesh,"Govt Siddhartha, Vijaywada",ANAESTHESIOLOGY,AIQ,ST,"₹ 30,000",54848,67447,78212,88114
Uttar Pradesh,"PG Inst of Child Health, Noida",MICROBIOLOGY,AIQ,OBC,"₹ 24,000",62435,65343,78230,-
Andhra Pradesh,"Govt General Hosp, Madanapalle, AP",DFAM(NBEMS),NBE Diploma,SC,"₹ 1,25,000",-,-,78269,-
Delhi,"ABVIMS (Dr RML Hosp), Delhi",ANAESTHESIOLOGY,IP,ST,"₹ 51,000",68947,78293,78293,-
Maharashtra,"DrBSAmbedkar MunGenHosp, Mumbai",DNBGENERAL SURGERY,DNB Post MBBS,ST,"₹ 1,25,000",55743,72113,78298,-
Madhya Pradesh,"Govt Med Coll, Khandwa",SPM,AIQ,GEN,"₹ 1,01,500",52987,61557,78301,95890
West Bengal,Burdwan Medical College,SPM,AIQ,SC,"₹ 12,000",63830,73802,78308,126305
Delhi,"UCMS, Delhi",FORENSIC MEDICINE,AIQ,SC,"₹ 47,220",61747,63357,78318,-
Rajasthan,"SMS, Jaipur",FORENSIC MEDICINE,AIQ,EWS,"₹ 14,093",46579,58839,78324,-
Delhi,"UCMS, Delhi",PHYSIOLOGY,AIQ,GEN,"₹ 47,220",51473,51473,78328,94425
Maharashtra,"BVDU, Sangli",ANAESTHESIOLOGY,MNG,GEN,"₹ 24,31,010",59401,72276,78347,-
Karnataka,"ESI, Bangalore",MICROBIOLOGY,AIQ,SC,"₹ 2,50,000",78323,78371,78371,-
Assam,"Dr B Borooah, Guwahati",RADIATION ONCOLOGY,AIQ,GEN-PwD,"₹ 1,05,000",78385,78385,78385,-
Jharkhand,"Rajendra IMS, Ranchi",FORENSIC MEDICINE,AIQ,EWS,"₹ 1,550",78386,78386,78386,-
Goa,"Goa Med Coll, Panaji",MICROBIOLOGY,AIQ,GEN,"₹ 1,22,522",42462,44247,78394,-
Bihar,"Darbhanga, Lehriasarai",PATHOLOGY,AIQ,SC,"₹ 9,000",61558,72442,78421,112494
Uttarakhand,"VCSG Med Coll, Pauri Garhwal",MICROBIOLOGY,AIQ,GEN,"₹ 1,00,000",64970,64970,78425,-
Rajasthan,"Govt Med Coll, Bhilwara",MICROBIOLOGY,AIQ,GEN,"₹ 89,489",-,69701,78436,-
Rajasthan,"RNT, Udaipur",PATHOLOGY,AIQ,ST,"₹ 14,093",66275,78446,78446,-
Odisha,"SCB, Cuttack",MICROBIOLOGY,AIQ,OBC,"₹ 35,000",70503,78461,78461,-
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",MICROBIOLOGY,AIQ,OBC,"₹ 30,000",66053,78497,78497,-
Bihar,"IGIMS, Patna",PHYSIOLOGY,AIQ,GEN,"₹ 1,60,000",-,-,78513,-
Karnataka,"Bangalore Med Coll, Bangalore",PAEDIATRICS,AIQ,GEN-PwD,"₹ 1,23,400",78514,78514,78514,-
Rajasthan,"SMS, Jaipur",BIOCHEMISTRY,AIQ,GEN,"₹ 14,093",56468,76747,78573,-
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",SPM,AIQ,SC,"₹ 30,000",59120,78580,78580,-
Karnataka,"Raichur IMS, Raichur",GENERAL SURGERY,AIQ,ST,"₹ 1,23,400",53184,62896,78588,-
Kerala,"Govt Med Coll, Palakkad",PHARMACOLOGY,AIQ,OBC,"₹ 69,470",53883,53883,78634,-
Delhi,"MAMC, Delhi",PHYSIOLOGY,AIQ,EWS,"₹ 16,200",83506,78646,78646,-
Assam,"Gauhati Med Coll, Guwahati",PATHOLOGY,AIQ,ST,"₹ 27,300",72423,78661,78661,-
Kerala,"TD Med Coll, Allepey",PHYSIOLOGY,AIQ,OBC,"₹ 69,470",61487,67263,78666,114963
Assam,"Assam Med Coll, Dibrugarh",MICROBIOLOGY,AIQ,OBC,"₹ 27,300",53676,78669,78669,-
Tamil Nadu,"Madras Med Coll, Chennai",OPHTHALMOLOGY,AIQ,ST,"₹ 50,000",56522,72423,78682,-
Karnataka,"Kasturba Med Coll, Manipal",OBG,NRI,GEN,"₹ 50,91,200",91383,78684,78684,-
Madhya Pradesh,"Bundelkhand Med Coll, Sagar",ANAESTHESIOLOGY,AIQ,ST,"₹ 1,01,500",51740,70155,78696,-
Gujarat,"Gujarat IMH Hosp, Ahmedabad",DNBPSYCHIATRY,DNB Post MBBS,ST,"₹ 1,25,000",61437,78700,78700,-
Tamil Nadu,"Govt Med Coll & ESI,Coimbatore",EMERGENCY MEDICINE,AIQ,ST,"₹ 50,000",56333,74550,78706,100275
Tamil Nadu,"SRM Med Coll, Kancheepuram",OPHTHALMOLOGY,MNG,GEN,"₹ 35,00,000",65279,74964,78710,122028
Jammu and Kashmir,"Sher-I-Kashmir, Bemina",DNBPHYSIOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000",-,-,78718,-
Gujarat,"GR Doshi & KM Mehta, Ahmedabad",ANAESTHESIOLOGY,AIQ,ST,"₹ 30,000",56840,73000,78740,-
Rajasthan,"SMS, Jaipur",BIOCHEMISTRY,AIQ,OBC,"₹ 14,093",65671,78185,78747,-
West Bengal,Calcutta National Med Coll,ENT,AIQ,ST,"₹ 12,000",58841,66574,78748,-
Tamil Nadu,"Madras Med Coll, Chennai",PAEDIATRICS,AIQ,GEN-PwD,"₹ 50,000",78757,78757,78757,-
Pondicherry,"IG GovtGenHosp&PGI,Pondicherry",DNBFAMILY MEDICINE,DNB Post MBBS,ST,"₹ 1,25,000",78799,78799,78799,-
Maharashtra,"Seth GS, Mumbai",BIOCHEMISTRY,AIQ,OBC,"₹ 1,57,100",34338,70226,78808,-
Maharashtra,"GovtMedColl,ChhatrapatiSambhajiNgr",SPM,AIQ,SC,"₹ 1,57,100",68685,78837,78837,-
Maharashtra,"DY Patil, Navi Mumbai",PSYCHIATRY,MNG,GEN,"₹ 40,00,000",72148,78840,78840,-
