STATE,INSTITUTE,COURSE,QUOTA,FEE,BEDS,BOND YEARS,BOND PENALTY,STIPEND YEAR 1
Andhra Pradesh,"ACSR Medical College, Nellore",OBG,AIQ,"₹ 48,600.00",355,0,₹ 0.00,"₹ 60,823.00"
Tripura,"Agartala Med Coll, Agartala",RADIATION ONCOLOGY,AIQ,"₹ 1,50,000.00",580,1,"₹ 50,00,000.00","₹ 55,200.00"
Tripura,"Agartala Med Coll, Agartala",PHYSIOLOGY,AIQ,"₹ 1,50,000.00",580,1,"₹ 35,00,000.00","₹ 55,200.00"
Tripura,"Agartala Med Coll, Agartala",PHARMACOLOGY,AIQ,"₹ 1,50,000.00",580,1,"₹ 35,00,000.00","₹ 55,200.00"
Tripura,"Agartala Med Coll, Agartala",TBRD,AIQ,"₹ 1,50,000.00",580,1,"₹ 50,00,000.00","₹ 55,200.00"
Andhra Pradesh,"SVIMS, Tirupati",ANAESTHESIOLOGY,AIQ,"₹ 2,11,600.00",1257,1,"₹ 40,00,000.00","₹ 80,904.00"
Tripura,"Agartala Med Coll, Agartala",ANATOMY,AIQ,"₹ 1,50,000.00",580,1,"₹ 35,00,000.00","₹ 55,200.00"
Tripura,"Agartala Med Coll, Agartala",PATHOLOGY,AIQ,"₹ 1,50,000.00",580,1,"₹ 35,00,000.00","₹ 55,200.00"
Tripura,"Agartala Med Coll, Agartala",BIOCHEMISTRY,AIQ,"₹ 1,50,000.00",580,1,"₹ 35,00,000.00","₹ 55,200.00"
Tripura,"Agartala Med Coll, Agartala",OPHTHALMOLOGY,AIQ,"₹ 1,50,000.00",580,1,"₹ 50,00,000.00","₹ 55,200.00"
Tripura,"Agartala Med Coll, Agartala",GENERAL MEDICINE,AIQ,"₹ 1,50,000.00",580,1,"₹ 50,00,000.00","₹ 55,200.00"
Tripura,"Agartala Med Coll, Agartala",ORTHOPAEDICS,AIQ,"₹ 1,50,000.00",580,1,"₹ 50,00,000.00","₹ 55,200.00"
Tripura,"Agartala Med Coll, Agartala",ENT,AIQ,"₹ 1,50,000.00",580,1,"₹ 50,00,000.00","₹ 55,200.00"
Tripura,"Agartala Med Coll, Agartala",GENERAL SURGERY,AIQ,"₹ 1,50,000.00",580,1,"₹ 50,00,000.00","₹ 55,200.00"
Tripura,"Agartala Med Coll, Agartala",SPM,AIQ,"₹ 1,50,000.00",580,1,"₹ 35,00,000.00","₹ 55,200.00"
Tripura,"Agartala Med Coll, Agartala",MICROBIOLOGY,AIQ,"₹ 1,50,000.00",580,1,"₹ 35,00,000.00","₹ 55,200.00"
Tripura,"Agartala Med Coll, Agartala",RADIO DIAGNOSIS,AIQ,"₹ 1,50,000.00",580,1,"₹ 50,00,000.00","₹ 55,200.00"
Tripura,"Agartala Med Coll, Agartala",OBG,AIQ,"₹ 1,50,000.00",580,1,"₹ 50,00,000.00","₹ 55,200.00"
Tripura,"Agartala Med Coll, Agartala",PAEDIATRICS,AIQ,"₹ 1,50,000.00",580,1,"₹ 50,00,000.00","₹ 55,200.00"
Tripura,"Agartala Med Coll, Agartala",ANAESTHESIOLOGY,AIQ,"₹ 1,50,000.00",580,1,"₹ 50,00,000.00","₹ 55,200.00"
Tripura,"Agartala Med Coll, Agartala",FORENSIC MEDICINE,AIQ,"₹ 1,50,000.00",580,1,"₹ 35,00,000.00","₹ 55,200.00"
Tripura,"Agartala Med Coll, Agartala",PSYCHIATRY,AIQ,"₹ 1,50,000.00",580,1,"₹ 50,00,000.00","₹ 55,200.00"
West Bengal,"AIIHPH, Kolkata",SPM,AIQ,"₹ 12,000.00",NA,0,₹ 0.00,"₹ 1,11,780.00"
West Bengal,"AIIHPH, Kolkata",EPIDEMIOLOGY,AIQ,"₹ 12,000.00",NA,0,₹ 0.00,"₹ 1,11,780.00"
Maharashtra,"AIIPMR, Mumbai",PMR,AIQ,"₹ 1,43,300.00",NA,0,₹ 0.00,"₹ 1,08,799.00"
Andhra Pradesh,"Andhra Med Coll, Vizag",TBRD,AIQ,"₹ 48,600.00",1030,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Andhra Med Coll, Vizag",OPHTHALMOLOGY,AIQ,"₹ 48,600.00",1030,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Andhra Med Coll, Vizag",FORENSIC MEDICINE,AIQ,"₹ 48,600.00",1030,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Andhra Med Coll, Vizag",ORTHOPAEDICS,AIQ,"₹ 48,600.00",1030,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Andhra Med Coll, Vizag",PATHOLOGY,AIQ,"₹ 48,600.00",1030,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Andhra Med Coll, Vizag",ENT,AIQ,"₹ 48,600.00",1030,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Andhra Med Coll, Vizag",PAEDIATRICS,AIQ,"₹ 48,600.00",1030,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Andhra Med Coll, Vizag",BIOCHEMISTRY,AIQ,"₹ 48,600.00",1030,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Andhra Med Coll, Vizag",RADIO DIAGNOSIS,AIQ,"₹ 48,600.00",1030,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Andhra Med Coll, Vizag",ANATOMY,AIQ,"₹ 48,600.00",1030,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Andhra Med Coll, Vizag",MICROBIOLOGY,AIQ,"₹ 48,600.00",1030,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Andhra Med Coll, Vizag",SPM,AIQ,"₹ 48,600.00",1030,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Andhra Med Coll, Vizag",PHARMACOLOGY,AIQ,"₹ 48,600.00",1030,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Andhra Med Coll, Vizag",PHYSIOLOGY,AIQ,"₹ 48,600.00",1030,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Andhra Med Coll, Vizag",ANAESTHESIOLOGY,AIQ,"₹ 48,600.00",1030,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Andhra Med Coll, Vizag",GENERAL SURGERY,AIQ,"₹ 48,600.00",1030,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Andhra Med Coll, Vizag",GENERAL MEDICINE,AIQ,"₹ 48,600.00",1030,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Andhra Med Coll, Vizag",PSYCHIATRY,AIQ,"₹ 48,600.00",1030,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Andhra Med Coll, Vizag",DERMATOLOGY,AIQ,"₹ 48,600.00",1030,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Andhra Med Coll, Vizag",OBG,AIQ,"₹ 48,600.00",1030,0,₹ 0.00,"₹ 60,823.00"
Andhra Pradesh,"Andhra Med Coll, Vizag",RADIATION ONCOLOGY,AIQ,"₹ 48,600.00",1030,0,₹ 0.00,"₹ 60,823.00"
Maharashtra,"JN Med College, Meghe, Wardha",EMERGENCY MEDICINE,MNG,"₹ 30,00,000.00",2150,1,"₹ 5,00,000.00","₹ 66,829.00"
Bihar,"AN Magadh, Gaya",ORTHOPAEDICS,AIQ,"₹ 9,000.00",425,3,"₹ 25,00,000.00","₹ 82,000.00"
Bihar,"AN Magadh, Gaya",MICROBIOLOGY,AIQ,"₹ 9,000.00",425,3,"₹ 25,00,000.00","₹ 82,000.00"
Bihar,"AN Magadh, Gaya",OPHTHALMOLOGY,AIQ,"₹ 9,000.00",425,3,"₹ 25,00,000.00","₹ 82,000.00"
Bihar,"AN Magadh, Gaya",BIOCHEMISTRY,AIQ,"₹ 9,000.00",425,3,"₹ 25,00,000.00","₹ 82,000.00"
Bihar,"AN Magadh, Gaya",DERMATOLOGY,AIQ,"₹ 9,000.00",425,3,"₹ 25,00,000.00","₹ 82,000.00"
Bihar,"AN Magadh, Gaya",PAEDIATRICS,AIQ,"₹ 9,000.00",425,3,"₹ 25,00,000.00","₹ 82,000.00"
Bihar,"AN Magadh, Gaya",GENERAL SURGERY,AIQ,"₹ 9,000.00",425,3,"₹ 25,00,000.00","₹ 82,000.00"
Bihar,"AN Magadh, Gaya",PATHOLOGY,AIQ,"₹ 9,000.00",425,3,"₹ 25,00,000.00","₹ 82,000.00"
Bihar,"AN Magadh, Gaya",ANAESTHESIOLOGY,AIQ,"₹ 9,000.00",425,3,"₹ 25,00,000.00","₹ 82,000.00"
Bihar,"AN Magadh, Gaya",PHYSIOLOGY,AIQ,"₹ 9,000.00",425,3,"₹ 25,00,000.00","₹ 82,000.00"
Bihar,"AN Magadh, Gaya",ENT,AIQ,"₹ 9,000.00",425,3,"₹ 25,00,000.00","₹ 82,000.00"
Bihar,"AN Magadh, Gaya",PHARMACOLOGY,AIQ,"₹ 9,000.00",425,3,"₹ 25,00,000.00","₹ 82,000.00"
Bihar,"AN Magadh, Gaya",ANATOMY,AIQ,"₹ 9,000.00",425,3,"₹ 25,00,000.00","₹ 82,000.00"
Bihar,"AN Magadh, Gaya",OBG,AIQ,"₹ 9,000.00",425,3,"₹ 25,00,000.00","₹ 82,000.00"
Assam,"Assam Med Coll, Dibrugarh",OPHTHALMOLOGY,AIQ,"₹ 17,900.00",1365,2,"₹ 20,00,000.00","₹ 55,200.00"
Assam,"Assam Med Coll, Dibrugarh",RADIO DIAGNOSIS,AIQ,"₹ 17,900.00",1365,2,"₹ 20,00,000.00","₹ 55,200.00"
Assam,"Assam Med Coll, Dibrugarh",GENERAL SURGERY,AIQ,"₹ 17,900.00",1365,2,"₹ 20,00,000.00","₹ 55,200.00"
Assam,"Assam Med Coll, Dibrugarh",PAEDIATRICS,AIQ,"₹ 17,900.00",1365,2,"₹ 20,00,000.00","₹ 55,200.00"
Assam,"Assam Med Coll, Dibrugarh",PHYSIOLOGY,AIQ,"₹ 17,900.00",1365,2,"₹ 20,00,000.00","₹ 55,200.00"
Assam,"Assam Med Coll, Dibrugarh",RADIATION ONCOLOGY,AIQ,"₹ 17,900.00",1365,2,"₹ 20,00,000.00","₹ 55,200.00"
Assam,"Assam Med Coll, Dibrugarh",DERMATOLOGY,AIQ,"₹ 17,900.00",1365,2,"₹ 20,00,000.00","₹ 55,200.00"
Assam,"Assam Med Coll, Dibrugarh",ORTHOPAEDICS,AIQ,"₹ 17,900.00",1365,2,"₹ 20,00,000.00","₹ 55,200.00"
Assam,"Assam Med Coll, Dibrugarh",OBG,AIQ,"₹ 17,900.00",1365,2,"₹ 20,00,000.00","₹ 55,200.00"
Assam,"Assam Med Coll, Dibrugarh",ANATOMY,AIQ,"₹ 17,900.00",1365,2,"₹ 20,00,000.00","₹ 55,200.00"
Assam,"Assam Med Coll, Dibrugarh",FORENSIC MEDICINE,AIQ,"₹ 17,900.00",1365,2,"₹ 20,00,000.00","₹ 55,200.00"
Assam,"Assam Med Coll, Dibrugarh",BIOCHEMISTRY,AIQ,"₹ 17,900.00",1365,2,"₹ 20,00,000.00","₹ 55,200.00"
Assam,"Assam Med Coll, Dibrugarh",GENERAL MEDICINE,AIQ,"₹ 17,900.00",1365,2,"₹ 20,00,000.00","₹ 55,200.00"
Assam,"Assam Med Coll, Dibrugarh",MICROBIOLOGY,AIQ,"₹ 17,900.00",1365,2,"₹ 20,00,000.00","₹ 55,200.00"
Assam,"Assam Med Coll, Dibrugarh",PATHOLOGY,AIQ,"₹ 17,900.00",1365,2,"₹ 20,00,000.00","₹ 55,200.00"
Assam,"Assam Med Coll, Dibrugarh",PHARMACOLOGY,AIQ,"₹ 17,900.00",1365,2,"₹ 20,00,000.00","₹ 55,200.00"
Assam,"Assam Med Coll, Dibrugarh",ENT,AIQ,"₹ 17,900.00",1365,2,"₹ 20,00,000.00","₹ 55,200.00"
Assam,"Assam Med Coll, Dibrugarh",PSYCHIATRY,AIQ,"₹ 17,900.00",1365,2,"₹ 20,00,000.00","₹ 55,200.00"
Assam,"Assam Med Coll, Dibrugarh",ANAESTHESIOLOGY,AIQ,"₹ 17,900.00",1365,2,"₹ 20,00,000.00","₹ 55,200.00"
Assam,"Assam Med Coll, Dibrugarh",SPM,AIQ,"₹ 17,900.00",1365,2,"₹ 20,00,000.00","₹ 55,200.00"
Assam,"Assam Med Coll, Dibrugarh",DCH,AIQ,"₹ 17,900.00",1365,2,"₹ 15,00,000.00","₹ 55,200.00"
Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",OBG,AIQ,"₹ 1,01,500.00",300,1,"₹ 10,00,000.00","₹ 75,444.00"
Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",PHYSIOLOGY,AIQ,"₹ 1,01,500.00",300,1,"₹ 10,00,000.00","₹ 75,444.00"
Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",PAEDIATRICS,AIQ,"₹ 1,01,500.00",300,1,"₹ 10,00,000.00","₹ 75,444.00"
Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",BIOCHEMISTRY,AIQ,"₹ 1,01,500.00",300,1,"₹ 10,00,000.00","₹ 75,444.00"
Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",PATHOLOGY,AIQ,"₹ 1,01,500.00",300,1,"₹ 10,00,000.00","₹ 75,444.00"
Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",ENT,AIQ,"₹ 1,01,500.00",300,1,"₹ 10,00,000.00","₹ 75,444.00"
Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",FORENSIC MEDICINE,AIQ,"₹ 1,01,500.00",300,1,"₹ 10,00,000.00","₹ 75,444.00"
Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",ORTHOPAEDICS,AIQ,"₹ 1,01,500.00",300,1,"₹ 10,00,000.00","₹ 75,444.00"
Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",MICROBIOLOGY,AIQ,"₹ 1,01,500.00",300,1,"₹ 10,00,000.00","₹ 75,444.00"
Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",GENERAL SURGERY,AIQ,"₹ 1,01,500.00",300,1,"₹ 10,00,000.00","₹ 75,444.00"
Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",OPHTHALMOLOGY,AIQ,"₹ 1,01,500.00",300,1,"₹ 10,00,000.00","₹ 75,444.00"
Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",SPM,AIQ,"₹ 1,01,500.00",300,1,"₹ 10,00,000.00","₹ 75,444.00"
Uttar Pradesh,"Auton. State Med Coll, Ayodhya",ANATOMY,AIQ,"₹ 40,000.00",NA,2,"₹ 40,00,000.00","₹ 1,00,980.00"
Uttar Pradesh,"Auton. State Med Coll, Ayodhya",BIOCHEMISTRY,AIQ,"₹ 40,000.00",NA,2,"₹ 40,00,000.00","₹ 1,00,980.00"
Uttar Pradesh,"Auton. State Med Coll, Ayodhya",GENERAL MEDICINE,AIQ,"₹ 40,000.00",NA,2,"₹ 40,00,000.00","₹ 1,00,980.00"
Uttar Pradesh,"Auton. State Med Coll, Ayodhya",PATHOLOGY,AIQ,"₹ 40,000.00",NA,2,"₹ 40,00,000.00","₹ 1,00,980.00"
Uttar Pradesh,"Auton. State Med Coll, Ayodhya",PHARMACOLOGY,AIQ,"₹ 40,000.00",NA,2,"₹ 40,00,000.00","₹ 1,00,980.00"
Uttar Pradesh,"Auton. State Med Coll, Ayodhya",PHYSIOLOGY,AIQ,"₹ 40,000.00",NA,2,"₹ 40,00,000.00","₹ 1,00,980.00"
Uttar Pradesh,"Auton. State Med Coll, Ayodhya",SPM,AIQ,"₹ 40,000.00",NA,2,"₹ 40,00,000.00","₹ 1,00,980.00"
Maharashtra,"BJMC, Pune",GENERAL SURGERY,AIQ,"₹ 1,43,300.00",1296,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"BJMC, Pune",MICROBIOLOGY,AIQ,"₹ 1,43,300.00",1296,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"BJMC, Pune",OPHTHALMOLOGY,AIQ,"₹ 1,43,300.00",1296,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"BJMC, Pune",PAEDIATRICS,AIQ,"₹ 1,43,300.00",1296,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"BJMC, Pune",PHARMACOLOGY,AIQ,"₹ 1,43,300.00",1296,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"BJMC, Pune",PATHOLOGY,AIQ,"₹ 1,43,300.00",1296,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"BJMC, Pune",PSYCHIATRY,AIQ,"₹ 1,43,300.00",1296,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"BJMC, Pune",ANATOMY,AIQ,"₹ 1,43,300.00",1296,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"BJMC, Pune",RADIO DIAGNOSIS,AIQ,"₹ 1,43,300.00",1296,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"BJMC, Pune",ENT,AIQ,"₹ 1,43,300.00",1296,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"BJMC, Pune",ANAESTHESIOLOGY,AIQ,"₹ 1,43,300.00",1296,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"BJMC, Pune",OBG,AIQ,"₹ 1,43,300.00",1296,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"BJMC, Pune",BIOCHEMISTRY,AIQ,"₹ 1,43,300.00",1296,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"BJMC, Pune",TBRD,AIQ,"₹ 1,43,300.00",1296,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"BJMC, Pune",SPM,AIQ,"₹ 1,43,300.00",1296,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"BJMC, Pune",GENERAL MEDICINE,AIQ,"₹ 1,43,300.00",1296,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"BJMC, Pune",PHYSIOLOGY,AIQ,"₹ 1,43,300.00",1296,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"BJMC, Pune",ORTHOPAEDICS,AIQ,"₹ 1,43,300.00",1296,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"BJMC, Pune",DERMATOLOGY,AIQ,"₹ 1,43,300.00",1296,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"BJMC, Pune",EMERGENCY MEDICINE,AIQ,"₹ 1,43,300.00",1296,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"BJMC, Pune",FORENSIC MEDICINE,AIQ,"₹ 1,43,300.00",1296,1,"₹ 50,00,000.00","₹ 92,522.00"
Karnataka,"Bangalore Med Coll, Bangalore",GENERAL MEDICINE,AIQ,"₹ 1,24,150.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",PATHOLOGY,AIQ,"₹ 69,150.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",PAEDIATRICS,AIQ,"₹ 1,24,150.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",ORTHOPAEDICS,AIQ,"₹ 1,24,150.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",FORENSIC MEDICINE,AIQ,"₹ 69,150.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",DERMATOLOGY,AIQ,"₹ 1,24,150.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",SPM,AIQ,"₹ 69,150.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",MICROBIOLOGY,AIQ,"₹ 69,150.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",ANATOMY,AIQ,"₹ 41,650.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",BIOCHEMISTRY,AIQ,"₹ 41,650.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",PHARMACOLOGY,AIQ,"₹ 69,150.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",ENT,AIQ,"₹ 1,24,150.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",RADIO DIAGNOSIS,AIQ,"₹ 1,24,150.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",OBG,AIQ,"₹ 1,24,150.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",RADIATION ONCOLOGY,AIQ,"₹ 1,24,150.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",OPHTHALMOLOGY,AIQ,"₹ 1,24,150.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",PSYCHIATRY,AIQ,"₹ 1,24,150.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",ANAESTHESIOLOGY,AIQ,"₹ 1,24,150.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",PHYSIOLOGY,AIQ,"₹ 41,650.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",GENERAL SURGERY,AIQ,"₹ 1,24,150.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",SPORTS MEDICINE,AIQ,"₹ 1,24,150.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",GERIATRICS,AIQ,"₹ 1,24,150.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",IHBT,AIQ,"₹ 1,24,150.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Bangalore Med Coll, Bangalore",TBRD,AIQ,"₹ 1,24,150.00",1993,3,"₹ 50,00,000.00","₹ 56,250.00"
West Bengal,Bankura Sammilani Med Coll,ORTHOPAEDICS,AIQ,"₹ 12,000.00",1441,3,"₹ 30,00,000.00","₹ 49,884.00"
West Bengal,Bankura Sammilani Med Coll,FORENSIC MEDICINE,AIQ,"₹ 12,000.00",1441,3,"₹ 30,00,000.00","₹ 49,884.00"
West Bengal,Bankura Sammilani Med Coll,SPM,AIQ,"₹ 12,000.00",1441,3,"₹ 30,00,000.00","₹ 49,884.00"
West Bengal,Bankura Sammilani Med Coll,PATHOLOGY,AIQ,"₹ 12,000.00",1441,3,"₹ 30,00,000.00","₹ 49,884.00"
West Bengal,Bankura Sammilani Med Coll,ANAESTHESIOLOGY,AIQ,"₹ 12,000.00",1441,3,"₹ 30,00,000.00","₹ 49,884.00"
West Bengal,Bankura Sammilani Med Coll,ENT,AIQ,"₹ 12,000.00",1441,3,"₹ 30,00,000.00","₹ 49,884.00"
West Bengal,Bankura Sammilani Med Coll,OPHTHALMOLOGY,AIQ,"₹ 12,000.00",1441,3,"₹ 30,00,000.00","₹ 49,884.00"
West Bengal,Bankura Sammilani Med Coll,TBRD,AIQ,"₹ 12,000.00",1441,3,"₹ 30,00,000.00","₹ 49,884.00"
West Bengal,Bankura Sammilani Med Coll,ANATOMY,AIQ,"₹ 12,000.00",1441,3,"₹ 30,00,000.00","₹ 49,884.00"
West Bengal,Bankura Sammilani Med Coll,BIOCHEMISTRY,AIQ,"₹ 12,000.00",1441,3,"₹ 30,00,000.00","₹ 49,884.00"
West Bengal,Bankura Sammilani Med Coll,RADIO DIAGNOSIS,AIQ,"₹ 12,000.00",1441,3,"₹ 30,00,000.00","₹ 49,884.00"
West Bengal,Bankura Sammilani Med Coll,MICROBIOLOGY,AIQ,"₹ 12,000.00",1441,3,"₹ 30,00,000.00","₹ 49,884.00"
West Bengal,Bankura Sammilani Med Coll,PHARMACOLOGY,AIQ,"₹ 12,000.00",1441,3,"₹ 30,00,000.00","₹ 49,884.00"
West Bengal,Bankura Sammilani Med Coll,DERMATOLOGY,AIQ,"₹ 12,000.00",1441,3,"₹ 30,00,000.00","₹ 49,884.00"
West Bengal,Bankura Sammilani Med Coll,PHYSIOLOGY,AIQ,"₹ 12,000.00",1441,3,"₹ 30,00,000.00","₹ 49,884.00"
West Bengal,Bankura Sammilani Med Coll,GENERAL SURGERY,AIQ,"₹ 12,000.00",1441,3,"₹ 30,00,000.00","₹ 49,884.00"
West Bengal,Bankura Sammilani Med Coll,OBG,AIQ,"₹ 12,000.00",1441,3,"₹ 30,00,000.00","₹ 49,884.00"
West Bengal,Bankura Sammilani Med Coll,PAEDIATRICS,AIQ,"₹ 12,000.00",1441,3,"₹ 30,00,000.00","₹ 49,884.00"
West Bengal,Bankura Sammilani Med Coll,GENERAL MEDICINE,AIQ,"₹ 12,000.00",1441,3,"₹ 30,00,000.00","₹ 49,884.00"
Karnataka,"Belagavi IMS, Belagavi",GENERAL SURGERY,AIQ,"₹ 1,24,150.00",1000,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Belagavi IMS, Belagavi",ENT,AIQ,"₹ 1,24,150.00",1000,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Belagavi IMS, Belagavi",ORTHOPAEDICS,AIQ,"₹ 1,24,150.00",1000,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Belagavi IMS, Belagavi",ANAESTHESIOLOGY,AIQ,"₹ 1,24,150.00",1000,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Belagavi IMS, Belagavi",TBRD,AIQ,"₹ 1,24,150.00",1000,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Belagavi IMS, Belagavi",RADIO DIAGNOSIS,AIQ,"₹ 1,24,150.00",1000,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Belagavi IMS, Belagavi",OBG,AIQ,"₹ 1,24,150.00",1000,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Belagavi IMS, Belagavi",GENERAL MEDICINE,AIQ,"₹ 1,24,150.00",1000,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Belagavi IMS, Belagavi",PSYCHIATRY,AIQ,"₹ 1,24,150.00",1000,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Belagavi IMS, Belagavi",OPHTHALMOLOGY,AIQ,"₹ 1,24,150.00",1000,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Belagavi IMS, Belagavi",DERMATOLOGY,AIQ,"₹ 1,24,150.00",1000,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Belagavi IMS, Belagavi",PAEDIATRICS,AIQ,"₹ 1,24,150.00",1000,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Belagavi IMS, Belagavi",FORENSIC MEDICINE,AIQ,"₹ 69,150.00",1000,3,"₹ 50,00,000.00","₹ 56,250.00"
Karnataka,"Belagavi IMS, Belagavi",SPM,AIQ,"₹ 69,150.00",1000,3,"₹ 50,00,000.00","₹ 56,250.00"
