STATE,INSTITUTE,COURSE,QUOTA,FEE,BEDS,BOND YEARS,BOND PENALTY,STIPEND YEAR 1
Odisha,"Care Hospital, Bhubaneswar",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",230,0,₹ 0.00,"₹ 68,801.00"
Odisha,"UtkalInstofMedSci, Bhubaneswar",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 72,100.00"
Tamil Nadu,"Kauvery Hospital,Vadapalani",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",150,0,₹ 0.00,"₹ 48,000.00"
Tamil Nadu,"PrashanthHosp,Velachery,Chennai",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",230,0,₹ 0.00,"₹ 48,000.00"
Telangana,"KIMS SunShine Hosp, Hyd",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 58,289.00"
Uttar Pradesh,"Neo Hospital, Sec 50, Noida, UP",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",220,0,₹ 0.00,"₹ 70,000.00"
Telangana,"Omega Hosp,Gachibowli,Telangana",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 67,032.00"
Maharashtra,"ShriVasantRaoGovtMedCol,Yavtmal",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",794,1,"₹ 50,00,000.00","₹ 93,559.00"
West Bengal,"Dishari Health Point, Mokdumpur",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 61,634.00"
Karnataka,"SparshHosp,RajarajeshwariNgr,BLR",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",400,0,₹ 0.00,"₹ 52,000.00"
Punjab,"Satguru Partap Singh,Ludhiana",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",350,0,₹ 0.00,"₹ 76,000.00"
Telangana,"Continental Hosp, Hyderabad",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",587,0,₹ 0.00,"₹ 67,032.00"
Telangana,"Care Hospital, Banjara Hills",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",444,0,₹ 0.00,"₹ 67,032.00"
Odisha,"SUM Ultimate, Bhubaneswar,Odisha",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",350,0,₹ 0.00,"₹ 70,000.00"
Rajasthan,"MahavirJaipuriya,MilapNgrJaipur",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",350,0,₹ 0.00,"₹ 70,000.00"
Maharashtra,"Bai Jerbai Wadia Hosp, Mumbai",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",525,0,₹ 0.00,"₹ 76,429.00"
Tamil Nadu,"Sri Narayani Hospital, Vellore",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 50,000.00"
Karnataka,"Sakra World Hosp, Bangalore",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 56,250.00"
Karnataka,"Sri Shankara Cancer Hosp, BLR",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",500,0,₹ 0.00,"₹ 56,250.00"
West Bengal,"Calcutta Med Res Inst,Kolkata",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",440,0,₹ 0.00,"₹ 61,634.00"
Uttar Pradesh,"Chandan Hospital, Lucknow",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",203,0,₹ 0.00,"₹ 85,000.00"
Maharashtra,"KEM Hospital, Pune",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",568,0,₹ 0.00,"₹ 90,000.00"
Rajasthan,"Manipal Hospital, Jaipur",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",225,0,₹ 0.00,"₹ 84,400.00"
West Bengal,"Manipal Hospital,EM Bypass,Kolkata",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",500,0,₹ 0.00,"₹ 61,634.00"
Karnataka,"Fortis Hosp,BannerghattaRd,BLR",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",400,0,₹ 0.00,"₹ 61,000.00"
Telangana,"Care Hospital, Gachibowli",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",220,0,₹ 0.00,"₹ 67,032.00"
Telangana,"Omega Hosp,BanjaraHills,Hyderabad",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",230,0,₹ 0.00,"₹ 67,032.00"
Madhya Pradesh,"Vishesh Jupiter Hosp, Indore",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 75,444.00"
West Bengal,"Apollo Gleneagles, Kolkata",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",750,0,₹ 0.00,"₹ 61,634.00"
Maharashtra,"Kokilaben Dhirubhai Ambani,MUM",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",550,0,₹ 0.00,"₹ 85,000.00"
Maharashtra,"Breach Candy Hospital, Mumbai",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",213,0,₹ 0.00,"₹ 89,489.00"
Maharashtra,"Apple Saraswati, Kolhapur",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 76,000.00"
Maharashtra,"Jupiter Hospital, Thane",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",350,0,₹ 0.00,"₹ 92,470.00"
Maharashtra,"Jehangir Hospital, Pune",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",335,0,₹ 0.00,"₹ 87,000.00"
Punjab,"Livasa Hospital, Mohali",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",227,0,₹ 0.00,"₹ 76,000.00"
Punjab,"Max SS Hosp, Mohali",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 76,000.00"
Telangana,"AIG Hospital, Hyderabad",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",720,0,₹ 0.00,"₹ 67,032.00"
Telangana,"Yashoda Health Care Serv, Serilingampally",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",600,0,₹ 0.00,"₹ 67,032.00"
Haryana,"Amrita Inst of MedSci,Faridabad",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",2600,0,₹ 0.00,"₹ 60,000.00"
Pondicherry,"IndiraGandhi MC&RI,Pondicherry",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",750,0,₹ 0.00,"₹ 43,000.00"
Delhi,"Maharaja Agrasen Hosp, Delhi",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",400,0,₹ 0.00,"₹ 63,000.00"
Kerala,"Malabar Inst of MS, Kannur",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",425,0,₹ 0.00,"₹ 55,120.00"
West Bengal,"Ruby General Hospital, Kolkata",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",316,0,₹ 0.00,"₹ 61,634.00"
Maharashtra,"Wockhardt Hosp, Central Mumbai",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",320,0,₹ 0.00,"₹ 92,000.00"
Telangana,"Kamineni Hospital, King Koti",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",150,0,₹ 0.00,"₹ 67,032.00"
Delhi,"Base Hospital, Delhi Cantt",DNBRADIO DIAGNOSIS,AFMS-DNB,"₹ 1,25,000.00",998,5,"₹ 59,00,000.00","₹ 1,31,976.00"
Haryana,"Command Hosp, Chandimandir",DNBRADIO DIAGNOSIS,AFMS-DNB,"₹ 1,25,000.00",658,5,"₹ 59,00,000.00","₹ 1,03,000.00"
Gujarat,"Apollo Hospital,Gandhinagar",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 1,00,800.00"
Gujarat,"Bharat Cancer Hospital, Surat",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 1,00,800.00"
Gujarat,"HCG Aastha Cancer Cen,SG HW,Ahmedabad",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 84,000.00"
Gujarat,"Kailash Cancer Hosp, Vadodara",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",450,0,₹ 0.00,"₹ 60,000.00"
Gujarat,"Shree Krishna(ParamMedC),Anand",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",1050,0,₹ 0.00,"₹ 84,000.00"
Andhra Pradesh,"MahatmaGandhi CancerHosp,Vizag",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 60,823.00"
Bihar,"Mahavir Cancer Sansthan, Patna",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",618,0,₹ 0.00,"₹ 82,000.00"
Delhi,"Action Cancer Hosp, Delhi",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",130,0,₹ 0.00,"₹ 72,000.00"
Delhi,"Batra Hospital, Delhi",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",500,0,₹ 0.00,"₹ 61,000.00"
Delhi,"Dharamshila Narayana, Delhi",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 69,000.00"
Delhi,"Dr B L Kapur Mem Hosp, Delhi",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",600,0,₹ 0.00,"₹ 60,000.00"
Delhi,"Fortis Hosp,ShalimarBagh,Delhi",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",262,0,₹ 0.00,"₹ 63,000.00"
Delhi,"Indraprastha Apollo Hosp,Delhi",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",750,0,₹ 0.00,"₹ 64,500.00"
Delhi,"Max SS Hosp, Saket, Delhi",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",539,0,₹ 0.00,"₹ 60,000.00"
Delhi,"Rajiv Gandhi Cancer Inst,Delhi",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",498,0,₹ 0.00,"₹ 73,000.00"
Haryana,"Fortis Memorial RI, Gurgaon",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 57,000.00"
Haryana,"Medanta The Medicity, Gurgaon",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",1391,0,₹ 0.00,"₹ 65,000.00"
Karnataka,"Apollo Hosp, Bannerghatta, BLR",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",350,0,₹ 0.00,"₹ 56,250.00"
Karnataka,"HealthCare Global, Bangalore",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",250,0,₹ 0.00,"₹ 45,000.00"
Kerala,"Caritas Hospital, Kottayam",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",660,0,₹ 0.00,"₹ 57,876.00"
Kerala,"KIMS, Trivandrum",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",650,0,₹ 0.00,"₹ 57,876.00"
Maharashtra,"Apollo Hospital, Navi Mumbai",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",473,0,₹ 0.00,"₹ 89,000.00"
Maharashtra,"HCG Canc Cent, BorivaliW,Mumbai",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",119,0,₹ 0.00,"₹ 64,000.00"
Maharashtra,"Ruby Hall Clinic, Pune",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",600,0,₹ 0.00,"₹ 89,698.00"
Maharashtra,"Sadhu Vaswani Missions, Pune",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",430,0,₹ 0.00,"₹ 90,000.00"
Maharashtra,"HurkisondasNurrotumdas, Mumbai",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",360,0,₹ 0.00,"₹ 94,000.00"
Maharashtra,"Kolhapur Cancer Cent, Kolhapur",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",105,0,₹ 0.00,"₹ 35,000.00"
Maharashtra,"National Cancer Inst, Nagpur",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",225,0,₹ 0.00,"₹ 85,000.00"
Punjab,"Capitol Hospital, Jalandhar",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 67,968.00"
Punjab,"Mohandai Oswal Hosp, Ludhiana",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 77,000.00"
Rajasthan,"Bhagwan Mahavir Cancer, Jaipur",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 70,350.00"
Tamil Nadu,"Apollo Spec Hosp, MountRd,CHN",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",290,0,₹ 0.00,"₹ 48,000.00"
Tamil Nadu,"GKNM Hospital, Coimbatore",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",750,0,₹ 0.00,"₹ 49,440.00"
Tamil Nadu,"Gleneagles Health City, Chennai",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 48,000.00"
Tamil Nadu,"ShanmugaHosp(CancerInst),Salem",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",151,0,₹ 0.00,"₹ 48,000.00"
Telangana,"Apollo Hosp,Jubilee Hills,Hyd",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",550,0,₹ 0.00,"₹ 67,032.00"
Telangana,"CAIMS Cancer Hosp, Karimnagar",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",875,0,₹ 0.00,"₹ 35,000.00"
Telangana,"Indo-American Cancer,Hyderabad",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",500,0,₹ 0.00,"₹ 50,686.00"
Telangana,"RenovaSoumyaCancer, Secunderbad",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",150,0,₹ 0.00,"₹ 58,289.00"
Telangana,"Yashoda HealthCareServ,Somajiguda,HYD",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",550,0,₹ 0.00,"₹ 67,032.00"
Uttar Pradesh,"Apex Hospital, Varanasi",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 56,100.00"
Uttar Pradesh,"Kamla Nehru Mem Hosp,Allahabad",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",376,0,₹ 0.00,"₹ 58,000.00"
Uttar Pradesh,"KMC Hosp & Res Cent, Meerut",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",150,0,₹ 0.00,"₹ 55,000.00"
Uttar Pradesh,"Max SS Hosp, Ghaziabad",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",436,0,₹ 0.00,"₹ 60,000.00"
West Bengal,"Narayana SS Hospital, Howrah",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",288,0,₹ 0.00,"₹ 61,396.00"
West Bengal,"Ruby General Hospital, Kolkata",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",316,0,₹ 0.00,"₹ 61,634.00"
West Bengal,"SarojGupta Cancer Cent,Kolkata",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",311,0,₹ 0.00,"₹ 49,884.00"
West Bengal,"Tata Medical Center, Kolkata",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",437,0,₹ 0.00,"₹ 70,000.00"
Andhra Pradesh,"Apollo Hospital, Vizag",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",250,0,₹ 0.00,"₹ 60,823.00"
Assam,"Health City Hospital, Guwahati",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 52,000.00"
Haryana,"Aadhar Health Inst, Hisar",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 78,000.00"
Odisha,"Apollo Hospital, Bhubaneswar",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",350,0,₹ 0.00,"₹ 66,916.00"
Tamil Nadu,"Dr Kamakshi Mem, Chennai",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",300,0,₹ 0.00,"₹ 48,000.00"
Telangana,"Yashoda Hosp,SPRd,Secunderabad",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",1026,0,₹ 0.00,"₹ 67,032.00"
Uttar Pradesh,"Max Super Spec Hospital, Noida",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",504,0,₹ 0.00,"₹ 60,000.00"
Chhattisgarh,"VedantaMedResFoun-BALCO,Raipur",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",170,0,₹ 0.00,"₹ 1,00,000.00"
Madhya Pradesh,"Cancer Hosp & Res Inst,Gwalior",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",306,0,₹ 0.00,"₹ 50,000.00"
West Bengal,"NSC Bose Cancer Hosp,Nayabad,WB",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",150,0,₹ 0.00,"₹ 49,000.00"
Bihar,"Mahavir Vatsalya Hosp, Patna",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",170,0,₹ 0.00,"₹ 35,000.00"
Tamil Nadu,"Apollo Proton Canc Cent,Chennai",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",135,0,₹ 0.00,"₹ 48,000.00"
Odisha,"HCGPandaCancerHosp,Telengapitha",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",130,0,₹ 0.00,"₹ 60,000.00"
Tamil Nadu,"Govt MedCollHosp,Omandurar,CHN",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",470,2,"₹ 40,00,000.00","₹ 54,025.00"
Delhi,"Metro Hosp & Canc Inst, Delhi",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",155,0,₹ 0.00,NA
Gujarat,"Rajkot Cancer Society,Rajkot",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",150,0,₹ 0.00,NA
Haryana,"Sarvodaya Hospital, Faridabad",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",450,0,₹ 0.00,"₹ 73,000.00"
Madhya Pradesh,"Choithram Hospital, Indore",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",350,0,₹ 0.00,"₹ 75,444.00"
Maharashtra,"Dr B Nanavati Hosp, Mumbai",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",348,0,₹ 0.00,"₹ 86,630.00"
Telangana,"Omega Hosp,Gachibowli,Telangana",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 67,032.00"
Kerala,"MalabarCancerCentre,Thalassery",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",204,1,"₹ 50,00,000.00","₹ 57,876.00"
Madhya Pradesh,"JawaharLalNehru Cancer, Bhopal",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 75,444.00"
Karnataka,"Sri Shankara Cancer Hosp, BLR",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",500,0,₹ 0.00,"₹ 56,250.00"
Telangana,"Omega Hosp,BanjaraHills,Hyderabad",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",230,0,₹ 0.00,"₹ 67,032.00"
Tamil Nadu,"Thangam Hospital, Namakkal, TN",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",150,0,₹ 0.00,"₹ 52,451.00"
West Bengal,"Apollo Gleneagles, Kolkata",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",750,0,₹ 0.00,"₹ 61,634.00"
Maharashtra,"Kokilaben Dhirubhai Ambani,MUM",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",550,0,₹ 0.00,"₹ 85,000.00"
Maharashtra,"Jupiter Hospital, Thane",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",350,0,₹ 0.00,"₹ 92,470.00"
Telangana,"Yashoda Health Care Serv, Serilingampally",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",600,0,₹ 0.00,"₹ 67,032.00"
Maharashtra,"HCG Manavata Cancer, Nashik",DNBRADIATION ONCOLOGY,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 86,429.00"
Gujarat,"Pranayam Lung & Heart,Vadodara",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",100,0,₹ 0.00,"₹ 1,02,000.00"
Gujarat,"Unique Hospital MS & RC, Surat",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",103,0,₹ 0.00,"₹ 83,000.00"
Gujarat,"Care Hosp of Med Sci,Sola,Ahm",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",480,0,₹ 0.00,"₹ 60,000.00"
Chhattisgarh,"Ramkrishna Care Hosp, Raipur",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",359,0,₹ 0.00,"₹ 67,500.00"
Delhi,"Fortis Hospital, Vasant Kunj",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",162,0,₹ 0.00,"₹ 56,100.00"
Delhi,"Indraprastha Apollo Hosp,Delhi",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",750,0,₹ 0.00,"₹ 64,500.00"
Delhi,"Max SS Hosp, Saket, Delhi",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",539,0,₹ 0.00,"₹ 60,000.00"
Delhi,"PushpawatiSinghania Hosp,Delhi",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",201,0,₹ 0.00,"₹ 61,300.00"
Delhi,"Shri Balaji Action Med, Delhi",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",275,0,₹ 0.00,"₹ 72,000.00"
Delhi,"Sir Ganga Ram Hospital, Delhi",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",737,0,₹ 0.00,"₹ 92,000.00"
Delhi,"St Stephen's Hospital, Delhi",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",595,0,₹ 0.00,"₹ 58,000.00"
Haryana,"Asian IMS, Faridabad",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",425,0,₹ 0.00,"₹ 58,100.00"
Haryana,"Medanta The Medicity, Gurgaon",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",1391,0,₹ 0.00,"₹ 65,000.00"
Haryana,"Sarvodaya Hospital, Faridabad",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",450,0,₹ 0.00,"₹ 73,000.00"
Karnataka,"Apollo Hosp, Bannerghatta, BLR",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",350,0,₹ 0.00,"₹ 56,250.00"
Karnataka,"Bhagwan MahaveerJain,Bangalore",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",470,0,₹ 0.00,"₹ 56,250.00"
Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",600,0,₹ 0.00,"₹ 56,250.00"
Karnataka,"Narayana Hrudayalaya Hos,Bommasandra",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",2000,0,₹ 0.00,"₹ 56,250.00"
Karnataka,"NarayanaHrudyalaya,Bommasandra",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",2000,0,₹ 0.00,"₹ 56,250.00"
Kerala,"Aster Medcity, Kochi",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",500,0,₹ 0.00,"₹ 57,876.00"
Kerala,"Baby Memorial, Kozhikode",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",600,0,₹ 0.00,"₹ 57,876.00"
Kerala,"Cosmopolitan Hosp, Trivandrum",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",360,0,₹ 0.00,"₹ 57,876.00"
Kerala,"KIMS, Trivandrum",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",650,0,₹ 0.00,"₹ 57,876.00"
Kerala,"Malabar IMS, Kozhikode",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",573,0,₹ 0.00,"₹ 57,876.00"
Kerala,"Medical Trust Hospital, Kochi",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",575,0,₹ 0.00,"₹ 57,876.00"
Kerala,"Rajagiri Hospital, Ernakulam",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",572,0,₹ 0.00,"₹ 57,876.00"
Maharashtra,"Apollo Hospital, Navi Mumbai",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",473,0,₹ 0.00,"₹ 89,000.00"
Maharashtra,"Aster Aadhar Hospital,Kolhapur",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",250,0,₹ 0.00,"₹ 89,000.00"
Maharashtra,"Bombay Hospital & IMS, Mumbai",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",734,0,₹ 0.00,"₹ 89,698.00"
Maharashtra,"Lilavati Hospital, Mumbai",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",330,0,₹ 0.00,"₹ 86,630.00"
Maharashtra,"PD Hinduja, Mumbai",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",400,0,₹ 0.00,"₹ 89,700.00"
Maharashtra,"Ruby Hall Clinic, Pune",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",600,0,₹ 0.00,"₹ 89,698.00"
Odisha,"Ashwini Hospital, CDA, Cuttack",DNBTBRD,DNB Post MBBS,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 67,000.00"
